样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁通密度峰值B_m_T,实际磁芯损耗_w每m3,第四问OOF预测损耗_w每m3,第四问预测相对误差_percent,传输磁能指标_f×B_m,Pareto最优,Pareto序号,对数损耗归一化代价,对数传输磁能归一化代价,等权理想点距离
7710,50,396810.0,材料3,三角波,0.0248767285,101993.4714,100488.39591493238,-1.4756586518807486,9871.334636085001,False,,,,
7711,50,396800.0,材料3,三角波,0.0313508055,166347.6329,154514.71529556083,-7.113366988247155,12439.9996224,False,,,,
7712,50,396800.0,材料3,三角波,0.049570371,444378.8332,425685.48146377335,-4.206625144950006,19669.523212800003,False,,,,
7713,50,396800.0,材料3,三角波,0.06212963,733920.433,701790.9958456928,-4.377782074137613,24653.037184,False,,,,
7714,50,499970.0,材料3,三角波,0.01213967,39617.39066,39348.88227599345,-0.6777538336911486,6069.4708099,False,,,,
7715,50,499970.0,材料3,三角波,0.0151460765,63511.44902,63003.64169356893,-0.7995524181335601,7572.583867705,False,,,,
7716,50,499970.0,材料3,三角波,0.0191008535,103050.5799,100500.1975409037,-2.4748840439046385,9549.853724395,False,,,,
7717,50,499970.0,材料3,三角波,0.024070912,162350.5468,153290.97397387953,-5.580253965686353,12034.73387264,False,,,,
7718,50,499970.0,材料3,三角波,0.030126338,262831.7044,266266.10695591493,1.306692647203693,15062.26520986,False,,,,
7719,50,499980.0,材料3,三角波,0.038040956,431095.1812,396816.42385116103,-7.951551964329625,19019.71718088,False,,,,
7720,50,499980.0,材料3,三角波,0.047628267,698984.1148,675172.7132542476,-3.4065726304188715,23813.180934660002,False,,,,
7721,50,79440.0,材料3,三角波,0.04877401,12785.86231,12400.237520401546,-3.0160248894347297,3874.6073544,False,,,,
7722,50,79440.0,材料3,三角波,0.061218177,22516.18176,21407.987539727503,-4.921767962635672,4863.17198088,False,,,,
7723,50,79440.0,材料3,三角波,0.1226510785,125961.5476,128116.44718583048,1.7107598524221923,9743.401676039999,False,,,,
7724,50,79440.0,材料3,三角波,0.1943511105,397139.4695,384639.1412423498,-3.1475915182613687,15439.25221812,False,,,,
7725,50,79440.0,材料3,三角波,0.24384593,701594.8179,686544.3128429933,-2.1451847523696945,19371.120679199998,False,,,,
7726,50,79430.0,材料3,三角波,0.3080899935,1260439.049,1225677.535216659,-2.757889309357714,24471.588183705,False,,,,
7727,50,99910.0,材料3,三角波,0.0975693585,96362.6542,98335.57774255432,2.0473943551404536,9748.154607735,False,,,,
7728,50,99910.0,材料3,三角波,0.122992946,171522.4353,173351.27543276382,1.0662396027464829,12288.225234860001,False,,,,
7729,50,99910.0,材料3,三角波,0.193963458,544938.1416,510898.8454601325,-6.246451393533261,19378.88908878,False,,,,
7730,50,99910.0,材料3,三角波,0.2455127475,971124.0982,932487.9976006604,-3.978492622204768,24529.178602725,False,,,,
7731,50,125890.0,材料3,三角波,0.0241779535,4350.92269,4176.943033948139,-3.998684151564679,3043.7625661149996,False,,,,
7732,50,125900.0,材料3,三角波,0.0384728005,13653.53696,14253.526802022763,4.39439131252598,4843.72558295,False,,,,
7733,50,125890.0,材料3,三角波,0.0487227015,24301.70606,24055.39054098057,-1.0135729500278146,6133.700891835,False,,,,
7734,50,125890.0,材料3,三角波,0.061088917,43704.72438,43320.41568739914,-0.8793298620520024,7690.48376113,False,,,,
7735,50,125890.0,材料3,三角波,0.077045306,77382.06664,75073.78311699867,-2.9829695990674687,9699.23357234,False,,,,
7736,50,125890.0,材料3,三角波,0.0971633829999999,137660.9904,133461.72512031536,-3.0504395380876557,12231.898285869987,False,,,,
7737,50,125890.0,材料3,三角波,0.122083444,247163.7691,249560.667400293,0.969761186690444,15369.08476516,False,,,,
7738,50,125890.0,材料3,三角波,0.153227729,436861.1957,423047.84893577744,-3.161953247435692,19289.838803810002,False,,,,
7739,50,158750.0,材料3,三角波,0.0193072145,3768.705525,3637.5399082898407,-3.4803891107984395,3065.020301875,False,,,,
7740,50,158750.0,材料3,三角波,0.0307362664999999,11486.64338,11063.57443468829,-3.683138157212557,4879.382306874984,False,,,,
7741,50,158740.0,材料3,三角波,0.038843919,20340.97153,20331.234717623414,-0.0478679809478331,6166.083702059999,False,,,,
7742,50,158750.0,材料3,三角波,0.061364498,65181.40842,68892.16848753208,5.69297313065344,9741.6140575,False,,,,
7743,50,158740.0,材料3,三角波,0.154485927,634303.6273,637800.9906787918,0.5513705468907256,24523.09605198,False,,,,
7744,50,158740.0,材料3,三角波,0.1936593305,1106045.487,1082495.6150053376,-2.1291956136938093,30741.48212357,False,,,,
7745,50,158750.0,材料3,三角波,0.244460665,1944415.531,1852069.872545545,-4.74927591259067,38808.13056875,False,,,,
7746,50,199160.0,材料3,三角波,0.0153722575,3485.1806,3602.3673738380603,3.362430453046254,3061.5388037,False,,,,
7747,50,199170.0,材料3,三角波,0.038738406,31625.65282,31815.46327751584,0.6001787808022852,7715.52832302,False,,,,
7748,50,199170.0,材料3,三角波,0.0487870355,55647.82293,62089.65718618502,11.576075966688345,9716.913860535,False,,,,
7749,50,199170.0,材料3,三角波,0.0615646155,97738.41548,99555.04500231265,1.858664797655108,12261.824469135001,False,,,,
7750,50,199160.0,材料3,三角波,0.0772435685,171283.0847,160795.7852230969,-6.122787603499475,15383.82910246,False,,,,
7751,50,199170.0,材料3,三角波,0.153637517,919477.344,886296.0422437973,-3.608713360119802,30599.98426089,False,,,,
7752,50,199170.0,材料3,三角波,0.194191289,1609141.302,1548774.7495338572,-3.751476168756166,38677.07903013,False,,,,
7753,50,251230.0,材料3,三角波,0.0122555615,3513.537879,3777.3059542524943,7.507193157899475,3078.964715645,False,,,,
7754,50,251230.0,材料3,三角波,0.0155247775,6010.60697,5488.0114261452145,-8.694555249796766,3900.2898513249997,False,,,,
7755,50,251230.0,材料3,三角波,0.0247329825,17359.95147,16266.153792203197,-6.3006954811308775,6213.667193475,False,,,,
7756,50,251230.0,材料3,三角波,0.038941925,51596.54179,48322.155686499835,-6.3461348181571,9783.379817750001,False,,,,
7757,50,251230.0,材料3,三角波,0.077263686,266388.2632,269532.7657563939,1.1804208333431985,19410.95583378,False,,,,
7758,50,251230.0,材料3,三角波,0.15471503,1392626.042,1400020.954484259,0.5310048973117732,38869.0569869,False,,,,
7759,50,316460.0,材料3,三角波,0.009769716,3705.792326,3782.923097664419,2.0813570993513677,3091.72432536,False,,,,
7760,50,316460.0,材料3,三角波,0.012416593,6206.750517,5859.753188767353,-5.590644046063038,3929.35502078,False,,,,
7761,50,316460.0,材料3,三角波,0.0196903275,17461.66098,16377.94055406864,-6.206284884196396,6231.20104065,False,,,,
7762,50,316460.0,材料3,三角波,0.0245974965,29276.3463,29100.97021213974,-0.599036799411894,7784.12374239,False,,,,
7763,50,316460.0,材料3,三角波,0.0391275435,84738.45229,88712.16907864867,4.689390331380421,12382.30241601,False,,,,
7764,50,316460.0,材料3,三角波,0.0490802745,144136.78,138752.41682637823,-3.7355927984666817,15531.94366827,False,,,,
7765,50,316460.0,材料3,三角波,0.0615730914999999,243672.5209,249931.27401770587,2.568510020986068,19485.42053608997,False,,,,
7766,50,316460.0,材料3,三角波,0.0779017325,424090.5406,442167.4111976858,4.262502665612581,24652.782266950002,False,,,,
7767,50,316460.0,材料3,三角波,0.123286929,1247732.357,1212117.3398223117,-2.854379545251179,39015.381551340004,False,,,,
7768,50,396810.0,材料3,三角波,0.0192786335,29555.68389,30794.306335754463,4.190809626887179,7649.954559135,False,,,,
7769,50,396810.0,材料3,三角波,0.0243141035,49341.93319,56312.405944165665,14.12687404712053,9648.079409835,False,,,,
7770,50,396810.0,材料3,三角波,0.048256582,230531.0092,235539.5905120343,2.172628024930499,19148.69430342,False,,,,
7771,50,396810.0,材料3,三角波,0.0609614855,387774.4468,403725.3872086524,4.113458362272987,24190.127061255,False,,,,
7772,50,396810.0,材料3,三角波,0.096424643,1117149.579,1077269.2536549773,-3.5698286151368284,38262.26258883,False,,,,
7773,50,499970.0,材料3,三角波,0.012292374,19250.21744,19644.59483879729,2.0486906188280907,6145.81822878,False,,,,
7774,50,499970.0,材料3,三角波,0.015331698,31264.75379,31886.00425784608,1.9870633622094576,7665.38904906,False,,,,
7775,50,499970.0,材料3,三角波,0.0193273035,51527.47463,49652.89760734551,-3.638014546831838,9663.071930895,False,,,,
7776,50,499970.0,材料3,三角波,0.0243779745,84362.21938,82592.97138668144,-2.0972041825371823,12188.255910765,False,,,,
7777,50,499970.0,材料3,三角波,0.030557564,138378.4114,136532.83872995357,-1.3337143065702544,15277.865273079999,False,,,,
7778,50,499970.0,材料3,三角波,0.0383817365,228761.379,228438.83308679424,-0.1409966641291072,19189.716797905,False,,,,
7779,50,499970.0,材料3,三角波,0.048486678,382131.784,382588.1334926388,0.1194220192473802,24241.88439966,False,,,,
7780,50,499980.0,材料3,三角波,0.0606943445,627734.3366,617905.9507386292,-1.56569193181376,30345.95836311,False,,,,
7781,50,63190.0,材料3,三角波,0.0975421854999999,46652.58663,46812.3243227196,0.3423983625741394,6163.690701744994,False,,,,
7782,50,63180.0,材料3,三角波,0.1546228565,146382.6218,153489.39937313425,4.854932563541676,9769.072073669999,False,,,,
7783,50,63180.0,材料3,三角波,0.1945998705,256556.1618,261958.45405199207,2.1056957720639193,12294.819818189999,False,,,,
7784,50,79490.0,材料3,三角波,0.049419799,11769.51339,12301.955551390862,4.5239097297196045,3928.37982251,False,,,,
7785,50,79500.0,材料3,三角波,0.122969893,110336.9094,117960.69711963258,6.909553440539427,9776.1064935,False,,,,
7786,50,79500.0,材料3,三角波,0.154868188,194515.189,201933.340943822,3.8136620497137543,12312.020945999999,False,,,,
7787,50,79500.0,材料3,三角波,0.1951121685,347833.1038,344135.69253419223,-1.062984294885779,15511.417395749999,False,,,,
7788,50,79500.0,材料3,三角波,0.3091005535,1122476.215,1131237.32716656,0.7805165089008164,24573.494003249998,False,,,,
7789,50,99910.0,材料3,三角波,0.039234323,8621.377404,8711.979519038385,1.0509006947816475,3919.90121093,False,,,,
7790,50,99910.0,材料3,三角波,0.0489911695,14799.36264,14432.74761898015,-2.477235202203615,4894.707744745,False,,,,
7791,50,99900.0,材料3,三角波,0.0778324195,46589.76157,46307.50125801345,-0.6058419328084844,7775.45870805,False,,,,
7792,50,99900.0,材料3,三角波,0.0976350464999999,83170.47813,83914.13586950288,0.8941366651042871,9753.74114534999,False,,,,
7793,50,99910.0,材料3,三角波,0.1229339915,148086.2906,155484.81241780648,4.996088285978356,12282.335090765,False,,,,
7794,50,99910.0,材料3,三角波,0.155066989,264811.3131,268931.42680057616,1.5558677053273244,15492.74287099,False,,,,
7795,50,99910.0,材料3,三角波,0.193388971,466228.8306,476216.7269171488,2.1422734206066094,19321.49209261,False,,,,
7796,50,99910.0,材料3,三角波,0.245613083,844922.8915,825267.9276102078,-2.3262435054752224,24539.20312253,False,,,,
7797,50,99910.0,材料3,三角波,0.3084370829999999,1515518.662,1481203.0766269618,-2.264279961274287,30815.94896252999,False,,,,
7798,50,125890.0,材料3,三角波,0.048849148,20352.89171,19325.06124120118,-5.050046369056322,6149.61924172,False,,,,
7799,50,125890.0,材料3,三角波,0.0975609249999999,116170.7711,119750.20280709946,3.0811809831392765,12281.944848249987,False,,,,
7800,50,125900.0,材料3,三角波,0.153753442,367185.2459,372978.96311979456,1.5778730993381065,19357.558347799997,False,,,,
7801,50,125890.0,材料3,三角波,0.1950571225,661786.6036,678576.665145377,2.5370809040319195,24555.741151525002,False,,,,
7802,50,125890.0,材料3,三角波,0.244944407,1173873.5,1135169.6790981502,-3.297103214430667,30836.05139723,False,,,,
7803,50,158730.0,材料3,三角波,0.0248380409999999,5420.420916,5218.975252981224,-3.716421033358289,3942.542247929984,False,,,,
7804,50,158730.0,材料3,三角波,0.031058071,9221.68819,8120.2117298512385,-11.944412318594804,4929.84760983,False,,,,
7805,50,158730.0,材料3,三角波,0.04933501,29365.83492,32300.829185926697,9.994588180184104,7830.9461372999995,False,,,,
7806,50,158730.0,材料3,三角波,0.0777693865,92683.20536,92689.10887223872,0.0063695598526007,12344.334719145,False,,,,
7807,50,158730.0,材料3,三角波,0.122400448,293303.1016,282701.99356857355,-3.614386610164112,19428.62311104,False,,,,
7808,50,158730.0,材料3,三角波,0.3085174935,2953112.148,2747404.0830373103,-6.965806059956304,48970.981743255004,False,,,,
7809,50,199160.0,材料3,三角波,0.0197069549999999,4571.126546,4522.890456794485,-1.0552341686476638,3924.83715779998,False,,,,
7810,50,199170.0,材料3,三角波,0.0246163965,7720.261082,7468.232169698501,-3.26451281406935,4902.847690905,False,,,,
7811,50,199170.0,材料3,三角波,0.0309876295,13448.74402,13569.468172356055,0.8976611658049474,6171.806167515,False,,,,
7812,50,199170.0,材料3,三角波,0.039128472,24169.42858,24720.91739137401,2.2817618941573214,7793.21776824,False,,,,
7813,50,199170.0,材料3,三角波,0.061645109,76597.96095,73130.3142041321,-4.527074484569418,12277.85635953,False,,,,
7814,50,199170.0,材料3,三角波,0.1231790995,429554.1378,439493.40991836786,2.313857845549506,24533.581247415,False,,,,
7815,50,199170.0,材料3,三角波,0.244863627,2326525.596,2275077.145868661,-2.2113855192392657,48769.48858959,False,,,,
7816,50,251230.0,材料3,三角波,0.0157151935,4282.596257,4598.586632496324,7.378476898909861,3948.1280630049996,False,,,,
7817,50,251230.0,材料3,三角波,0.0196273055,7216.812031,7111.6772039422685,-1.4568042870747155,4930.9679607650005,False,,,,
7818,50,251230.0,材料3,三角波,0.0311780924999999,21574.9388,22302.035387719177,3.3700980311433257,7832.872178774975,False,,,,
7819,50,251230.0,材料3,三角波,0.0490634775,66575.38229,65570.20393251191,-1.5098349012996453,12326.217452325,False,,,,
7820,50,251230.0,材料3,三角波,0.123264479,641749.6476,680987.4969464509,6.114198814629918,30967.735059169998,False,,,,
7821,50,251230.0,材料3,三角波,0.1554917595,1119887.698,1186365.66324513,5.9361278245892475,39064.194739185,False,,,,
7822,50,251230.0,材料3,三角波,0.1950058975,1942183.756,1947522.025981928,0.2748591612630054,48991.331628925,False,,,,
7823,50,316450.0,材料3,三角波,0.0123906105,4294.415852,4361.253761560929,1.5563911801834716,3921.008692725,False,,,,
7824,50,316450.0,材料3,三角波,0.0306955309999999,35224.02828,35707.92441290177,1.373767159892166,9713.60078494997,False,,,,
7825,50,316450.0,材料3,三角波,0.0386540325,60771.67441,61866.0338515731,1.800772238378578,12232.068584625,False,,,,
7826,50,316450.0,材料3,三角波,0.048788516,106016.4269,104945.63681562162,-1.0100228008895349,15439.125888199998,False,,,,
7827,50,316450.0,材料3,三角波,0.060790071,182246.5398,178871.18270728047,-1.8520829511625796,19237.01796795,False,,,,
7828,50,316450.0,材料3,三角波,0.0771333499999999,319086.0975,321881.338541655,0.8760146755234337,24408.84860749997,False,,,,
7829,50,316450.0,材料3,三角波,0.096951587,556435.3852,563314.6076255376,1.2363021131492076,30680.32970615,False,,,,
7830,50,316450.0,材料3,三角波,0.1534177585,1648543.22,1675709.8200991857,1.647915551718791,48549.049677325,False,,,,
7831,50,396820.0,材料3,三角波,0.009930241,4517.322656,4632.294121070386,2.5451240441653633,3940.5182336199996,False,,,,
7832,50,396820.0,材料3,三角波,0.0124130465,7358.546137,7263.338876442123,-1.2938324879035397,4925.74511213,False,,,,
7833,50,396810.0,材料3,三角波,0.0245995835,34982.26767,34967.98275820052,-0.0408347221347663,9761.360728635,False,,,,
7834,50,396820.0,材料3,三角波,0.030990588,58996.9764,59932.70495253856,1.5860618791619288,12297.68513016,False,,,,
7835,50,396820.0,材料3,三角波,0.0487277245,171481.2355,169096.97910005754,-1.3903890959209206,19336.13563609,False,,,,
7836,50,396810.0,材料3,三角波,0.0618387925,295112.5527,300329.6729489893,1.7678408462322648,24538.251251925,False,,,,
7837,50,396820.0,材料3,三角波,0.09802248,881160.7977,886627.9694261972,0.6204510845770275,38897.280513599995,False,,,,
7838,50,396810.0,材料3,三角波,0.1230172205,1495260.918,1496372.1398568451,0.0743162509946024,48814.463266605,False,,,,
7839,50,499970.0,材料3,三角波,0.0123368945,13265.53069,12772.413004817849,-3.7172857739787193,6168.077143165,False,,,,
7840,50,499970.0,材料3,三角波,0.0155555744999999,22014.71396,21800.948866888335,-0.9710100867086892,7777.32058276495,False,,,,
7841,50,499970.0,材料3,三角波,0.0194329055,36590.92667,35399.02125745809,-3.257379686749304,9715.869762835,False,,,,
7842,50,499970.0,材料3,三角波,0.0384883245,167400.0211,164473.436573206,-1.7482581588479869,19243.007600265,False,,,,
7843,50,499970.0,材料3,三角波,0.0613252375,475283.6369,477078.6985104609,0.3776821819848605,30660.778992875,False,,,,
7844,50,499970.0,材料3,三角波,0.096973843,1371158.182,1363676.8797345776,-0.5456191972329578,48484.01228471,False,,,,
7845,50,63100.0,材料3,三角波,0.077919215,25562.22604,26981.41770155638,5.551909522025253,4916.7024665,False,,,,
7846,50,63100.0,材料3,三角波,0.0979799375,44446.37023,45022.21994897563,1.2956057288722065,6182.5340562500005,False,,,,
7847,50,63100.0,材料3,三角波,0.1230007995,78377.5598,76354.54592915699,-2.5811136197723483,7761.35044845,False,,,,
7848,50,63100.0,材料3,三角波,0.1539900315,136706.1215,136344.61290551323,-0.2644421409371745,9716.770987650001,False,,,,
7849,50,63100.0,材料3,三角波,0.2462571925,441177.916,441559.52121350146,0.0864968983400865,15538.82884675,False,,,,
7850,50,63100.0,材料3,三角波,0.3085813954999999,788381.2493,766300.686937029,-2.8007467684671905,19471.486056049995,False,,,,
7851,50,79520.0,材料3,三角波,0.0618099965,19438.75525,20050.192133977496,3.145452865236821,4915.13092168,False,,,,
7852,50,79530.0,材料3,三角波,0.0777757675,33264.47469,33950.091399985125,2.061107882732426,6185.506789274999,False,,,,
7853,50,79530.0,材料3,三角波,0.0973003015,58004.74687,60931.049888264,5.044937140786801,7738.2929782950005,False,,,,
7854,50,79520.0,材料3,三角波,0.154670484,183584.3465,184800.4623817499,0.662428962455083,12299.396887679999,False,,,,
7855,50,79520.0,材料3,三角波,0.195461716,329331.7351,326282.3449961157,-0.9259326626868624,15543.11565632,False,,,,
7856,50,79520.0,材料3,三角波,0.2451362805,582862.7996,599407.2907131152,2.8384880840686986,19493.23702536,False,,,,
7857,50,99900.0,材料3,三角波,0.0618052645,24879.6348,23534.93101528132,-5.404837311834981,6174.3459235499995,False,,,,
7858,50,99900.0,材料3,三角波,0.0774798515,43105.80395,44450.807456228555,3.1202376083477574,7740.23716485,False,,,,
7859,50,99900.0,材料3,三角波,0.0972568235,76379.13657,77839.33797570033,1.9117804563842888,9715.95666765,False,,,,
7860,50,99910.0,材料3,三角波,0.155093692,246575.764,249302.7835824063,1.105956051060354,15495.41076772,False,,,,
7861,50,99900.0,材料3,三角波,0.194794134,436883.89,449775.20349266,2.950741326868336,19459.9339866,False,,,,
7862,50,99910.0,材料3,三角波,0.2461565605,787978.5123,786493.9892021755,-0.18839639338531,24593.501959555,False,,,,
7863,50,99910.0,材料3,三角波,0.3086361254999999,1431606.269,1457547.2110446314,1.812016516437268,30835.83529870499,False,,,,
7864,50,125890.0,材料3,三角波,0.039039409,10935.61276,11672.379862456806,6.737318873906488,4914.671199009999,False,,,,
7865,50,125890.0,材料3,三角波,0.049065469,19066.66027,18264.681288593587,-4.206184880045662,6176.85189241,False,,,,
7866,50,125890.0,材料3,三角波,0.0614340399999999,33662.6732,34342.16966431667,2.0185457651553205,7733.931295599988,False,,,,
7867,50,125890.0,材料3,三角波,0.097912622,106668.4205,110635.92764982092,3.7194767966222297,12326.21998358,False,,,,
7868,50,125890.0,材料3,三角波,0.1548426705,339914.4734,335181.6936024199,-1.3923443006825766,19493.143789245,False,,,,
7869,50,125890.0,材料3,三角波,0.1956016575,608965.196,613950.9469457228,0.8187251058799099,24624.292662675,False,,,,
7870,50,125890.0,材料3,三角波,0.245294043,1092469.782,1074507.6948257512,-1.6441724494534946,30880.06707327,False,,,,
7871,50,125890.0,材料3,三角波,0.3081235965,1969381.933,1895097.5990278656,-3.77196178797962,38789.679563385,False,,,,
7872,50,158730.0,材料3,三角波,0.0310415839999999,8544.380249,7736.963457801903,-9.449682337026063,4927.230628319984,False,,,,
7873,50,158730.0,材料3,三角波,0.0390300035,14808.81755,14486.286877140334,-2.1779637150007707,6195.232455555,False,,,,
7874,50,158730.0,材料3,三角波,0.04904408,26250.595,25959.09610473552,-1.1104468118321953,7784.7668183999995,False,,,,
7875,50,158730.0,材料3,三角波,0.061467461,46576.71413,45533.014926172145,-2.2408175916291393,9756.73008453,False,,,,
7876,50,158740.0,材料3,三角波,0.077849163,83204.06053,87286.56248922156,4.906613851795814,12357.77613462,False,,,,
7877,50,158730.0,材料3,三角波,0.122959629,266998.4194,257207.58212525345,-3.667001960816312,19517.38191117,False,,,,
7878,50,158730.0,材料3,三角波,0.1553898885,476265.8889,511585.3545219485,7.415913346959095,24665.037001605,False,,,,
7879,50,158730.0,材料3,三角波,0.1948978515,851290.7549,824973.5178880439,-3.0914510536470723,30936.135968595,False,,,,
7880,50,158730.0,材料3,三角波,0.3091838265,2747713.844,2638784.6930438485,-3.9643557204478506,49076.748780345,False,,,,
7881,50,199170.0,材料3,三角波,0.0247282014999999,6933.22276,6774.916090907333,-2.283305680094247,4925.11589275498,False,,,,
7882,50,199170.0,材料3,三角波,0.0311247755,11983.97918,12140.232563801635,1.3038522635487022,6199.121536335,False,,,,
7883,50,199170.0,材料3,三角波,0.0390665679999999,21271.18537,21159.47532615566,-0.5251707504833691,7780.88834855998,False,,,,
7884,50,199170.0,材料3,三角波,0.0489681255,37481.34554,35797.89282982378,-4.491441504893801,9752.981555835,False,,,,
7885,50,199170.0,材料3,三角波,0.06195392,67920.62322,65942.30716158927,-2.9126883185432653,12339.3622464,False,,,,
7886,50,199170.0,材料3,三角波,0.078013662,122228.926,121019.57869164762,-0.9894117112281472,15537.98106054,False,,,,
7887,50,199170.0,材料3,三角波,0.0979934915,216591.0561,233913.71636934223,7.997865000180054,19517.363702055,False,,,,
7888,50,199170.0,材料3,三角波,0.1551161724999999,681844.2494,664596.3552628154,-2.529594427519506,30894.48807682498,False,,,,
7889,50,199170.0,材料3,三角波,0.1951040605,1207223.005,1200280.214632739,-0.575104213430791,38858.875729785,False,,,,
7890,50,251230.0,材料3,三角波,0.0196318965,6211.132819,6386.782974937602,2.8279890489587354,4932.1213576949995,False,,,,
7891,50,251230.0,材料3,三角波,0.0247222044999999,10637.00824,11325.912302038509,6.476483297699405,6210.959436534975,False,,,,
7892,50,251230.0,材料3,三角波,0.0310779635,18534.50983,17970.040730366192,-3.0455032521019563,7807.716770105,False,,,,
7893,50,251230.0,材料3,三角波,0.123270706,574666.8755,572264.250778495,-0.4180899968202501,30969.29946838,False,,,,
7894,50,251230.0,材料3,三角波,0.195618112,1759800.686,1748683.470449944,-0.6317315158755406,49145.13827776,False,,,,
7895,50,316450.0,材料3,三角波,0.0155735135,5903.122022,6180.492082657978,4.698701121614366,4928.238347075,False,,,,
7896,50,316450.0,材料3,三角波,0.024640967,17174.75207,17560.567126353533,2.2464083020299146,7797.63400715,False,,,,
7897,50,316450.0,材料3,三角波,0.039083076,52230.52103,52479.69225087592,0.4770605691120749,12367.8394002,False,,,,
7898,50,316450.0,材料3,三角波,0.0491055705,92712.56242,92510.35742467876,-0.2180988099597828,15539.457784725,False,,,,
7899,50,316450.0,材料3,三角波,0.0616341355,161740.0282,160220.0964536451,-0.93973753020213,19504.122178975,False,,,,
7900,50,316450.0,材料3,三角波,0.0777680645,281568.559,280683.5560447814,-0.314311710924586,24609.704011024998,False,,,,
7901,50,316450.0,材料3,三角波,0.1225569085,861054.4817,850064.055720584,-1.2763914726646968,38783.133694825,False,,,,
7902,50,499970.0,材料3,三角波,0.0098347375,6681.688457,6751.658135154495,1.0471855819795286,4917.073707875,False,,,,
7903,50,499970.0,材料3,三角波,0.0155691859999999,18181.70591,18153.546634988143,-0.154876968922758,7784.12592441995,False,,,,
7904,50,499970.0,材料3,三角波,0.0246744905,50903.54319,50669.0517554093,-0.4606583744385801,12336.505015285,False,,,,
7905,70,79430.0,材料3,三角波,0.244904432,868527.8972,822298.8969713703,-5.322684553675805,19452.75903376,False,,,,
7906,70,125890.0,材料3,三角波,0.0195311255,4395.470542,4353.770192681748,-0.948711836873731,2458.773389195,False,,,,
7907,70,125900.0,材料3,三角波,0.0308672679999999,12366.77924,12426.916051800104,0.4862770704727533,3886.1890411999875,False,,,,
7908,70,125890.0,材料3,三角波,0.038825941,21079.6178,20854.15300130911,-1.0695867488208892,4887.797712490001,False,,,,
7909,70,125890.0,材料3,三角波,0.0491846585,35745.92371,37072.89428087448,3.7122290688022073,6191.856658565,False,,,,
7910,70,125890.0,材料3,三角波,0.0776243865,107718.3792,99575.15629170027,-7.559733973698448,9772.134016485,False,,,,
7911,70,125890.0,材料3,三角波,0.097908506,190055.1131,181382.97513722943,-4.562959565422269,12325.70182034,False,,,,
7912,70,158740.0,材料3,三角波,0.012427123,2730.646581,2844.7478449285386,4.178543818979064,1972.68150502,False,,,,
7913,70,158750.0,材料3,三角波,0.015644795,4525.013733,5145.574387115504,13.714005983890877,2483.61120625,False,,,,
7914,70,158750.0,材料3,三角波,0.0310640924999999,20541.07897,20713.765667460608,0.8406895164212941,4931.424684374984,False,,,,
7915,70,158740.0,材料3,三角波,0.0393403205,34947.98579,36072.80201424703,3.218543783913528,6244.88247617,False,,,,
7916,70,158750.0,材料3,三角波,0.049246964,58677.12871,59384.02104074072,1.2047152720004388,7817.955534999999,False,,,,
7917,70,158740.0,材料3,三角波,0.0782069884999999,171176.9323,169213.69278649933,-1.1469065878923057,12414.577354489984,False,,,,
7918,70,199170.0,材料3,三角波,0.0097326535,2931.849617,2816.088474774424,-3.948399725359307,1938.452597595,False,,,,
7919,70,199170.0,材料3,三角波,0.0192934825,12768.88774,12705.302579757186,-0.4979694515100639,3842.682909525,False,,,,
7920,70,199170.0,材料3,三角波,0.0243123494999999,20891.04047,21225.580869215868,1.6013582458771052,4842.29064991498,False,,,,
7921,70,199170.0,材料3,三角波,0.0307648795,34441.87465,32344.33226826499,-6.0900935359945905,6127.441050015001,False,,,,
7922,70,199170.0,材料3,三角波,0.0384481,56638.08976,55762.77097738893,-1.5454595773271598,7657.708077,False,,,,
7923,70,199170.0,材料3,三角波,0.0485469325,94802.98603,90390.17116130612,-4.654721389574653,9669.092546025,False,,,,
7924,70,199170.0,材料3,三角波,0.0768018205,264178.8788,272934.55784064456,3.31429941727974,15296.618588985002,False,,,,
7925,70,199160.0,材料3,三角波,0.1216843629999999,781878.4436,716330.5936261911,-8.383381139401559,24234.65773507998,False,,,,
7926,70,251230.0,材料3,三角波,0.009769271,5070.75486,5096.383512603385,0.5054208556905979,2454.33395333,False,,,,
7927,70,251230.0,材料3,三角波,0.0153992199999999,13207.73618,13825.605997599185,4.678090243313634,3868.7460405999745,False,,,,
7928,70,251230.0,材料3,三角波,0.0193840995,21435.11253,21841.101960230106,1.89403918296158,4869.867317385,False,,,,
7929,70,251230.0,材料3,三角波,0.0245407814999999,35105.50584,32632.17761956721,-7.045413992054268,6165.380536244975,False,,,,
7930,70,251220.0,材料3,三角波,0.030626747,56862.94797,56255.05347812252,-1.0690520164346653,7694.05138134,False,,,,
7931,70,251230.0,材料3,三角波,0.038720146,94382.29582,92630.80243868552,-1.8557435651436291,9727.66227958,False,,,,
7932,70,251230.0,材料3,三角波,0.048729811,154915.4593,158107.33368331127,2.06039758571163,12242.39041753,False,,,,
7933,70,251230.0,材料3,三角波,0.061057321,253168.1993,260908.16175467864,3.0572411843506906,15339.43075483,False,,,,
7934,70,251220.0,材料3,三角波,0.096898577,722311.164,678404.9829649254,-6.078568797404693,24342.86051394,False,,,,
7935,70,316450.0,材料3,三角波,0.012262732,13841.16773,14366.661002512192,3.796596376570263,3880.5415414,False,,,,
