point_key,latitude_deg,longitude_deg,height_agl_m,radar_turbulence_index,radar_uncertainty,radar_coverage,contributing_radars
32.5753_119.2514,32.5753,119.2514,550.0,0.33155123524299074,0.45925061018220553,0.5003135883203633,2
32.5753_119.2514,32.5753,119.2514,600.0,0.30950185892693677,0.4115838273919947,0.5391225534725699,2
32.5753_119.2514,32.5753,119.2514,650.0,0.29257897123662263,0.36154692596133264,0.5682691253339351,2
32.5753_119.2514,32.5753,119.2514,700.0,0.28106600599389986,0.3164307943241292,0.5883697747183128,2
32.5753_119.2514,32.5753,119.2514,750.0,0.2737317883787789,0.2802721645229677,0.6006924983209162,2
32.5753_119.2514,32.5753,119.2514,800.0,0.2691191546239682,0.2538064077037214,0.6064501779957906,2
32.5753_119.2514,32.5753,119.2514,850.0,0.26621660087189725,0.23584011077290945,0.6094800515580918,2
32.5753_119.2514,32.5753,119.2514,900.0,0.26431616699410043,0.22511243345216966,0.6057179916945034,2
32.5753_119.2514,32.5753,119.2514,950.0,0.26312941730444717,0.22025125839393841,0.5959390076695401,2
32.5753_119.2514,32.5753,119.2514,1000.0,0.2624068893071792,0.22056722651731622,0.5788355790778992,2
32.5753_119.2514,32.5753,119.2514,1050.0,0.2624702441952892,0.22577847474236054,0.5583715224720551,2
32.5753_119.2514,32.5753,119.2514,1100.0,0.2631251842789845,0.23661520277555337,0.536364443733439,2
32.5753_119.2514,32.5753,119.2514,1150.0,0.26449906357498665,0.25433875204498463,0.517961604304838,2
32.5753_119.2514,32.5753,119.2514,1200.0,0.2667888887709389,0.28072279315870324,0.5068242166172965,2
32.5753_119.2514,32.5753,119.2514,1250.0,0.27021379255526684,0.317887817951048,0.5000394340345866,2
32.5753_119.2514,32.5753,119.2514,1300.0,0.27522963598631744,0.3664268435363694,0.4986789592966768,2
32.5753_119.2514,32.5753,119.2514,1350.0,0.28175180851527426,0.4261527648111795,0.49070244046315936,2
32.5753_119.2514,32.5753,119.2514,1400.0,0.2892004087968817,0.4944141275258704,0.4697755861033316,2
32.5753_119.2514,32.5753,119.2514,1450.0,0.3112564488447629,0.6743907782767729,0.41919553970980405,1
32.5753_119.2514,32.5753,119.2514,1500.0,0.3112564488447629,0.7172038319156483,0.37064205627637903,1
32.5753_119.2514,32.5753,119.2514,1550.0,0.3112564488447629,0.7892915623166185,0.3060306881676442,1
32.5753_119.2514,32.5753,119.2514,1600.0,0.31125644884476283,0.9022671414059944,0.2341906844892525,1
32.5753_119.2514,32.5753,119.2514,1650.0,0.3112564488447629,1.0747006561387211,0.16506875324459902,1
32.5753_119.2514,32.5753,119.2514,1700.0,0.31125644884476283,1.336226323465514,0.10677752572738963,1
32.5753_119.2514,32.5753,119.2514,1750.0,0.3112564488447629,1.7349878134513668,0.06333547643591886,1
32.5753_119.2514,32.5753,119.2514,1800.0,0.31125644884476283,2.3511577547103073,0.03448866307115983,1
31.8092_119.0239,31.8092,119.0239,0.0,0.7420729739822816,1.5248385945353442,0.02816779900449029,1
31.8092_119.0239,31.8092,119.0239,50.0,0.767112130994499,1.0541983634897,0.062354661269669376,1
31.8092_119.0239,31.8092,119.0239,100.0,0.77120976957664,0.7976171172444257,0.10968174079051052,1
31.8092_119.0239,31.8092,119.0239,150.0,0.7758027825745581,0.6296899443166627,0.1772264457364906,1
31.8092_119.0239,31.8092,119.0239,200.0,0.780894959456162,0.518834097770863,0.26286651533314354,1
31.8092_119.0239,31.8092,119.0239,250.0,0.7864724273405476,0.4456173622137076,0.35868627652250407,1
31.8092_119.0239,31.8092,119.0239,300.0,0.7551808300618283,0.3912746723455802,0.46695560277128423,2
31.8092_119.0239,31.8092,119.0239,350.0,0.7399449841665203,0.3608239826055829,0.5573988090063888,2
31.8092_119.0239,31.8092,119.0239,400.0,0.7201565691418966,0.3409936733103375,0.6353615523605034,2
31.8092_119.0239,31.8092,119.0239,450.0,0.6888536201895843,0.3243836007278447,0.7020041961405448,3
31.8092_119.0239,31.8092,119.0239,500.0,0.6606797806736883,0.3120246260936198,0.7481552765668931,3
31.8092_119.0239,31.8092,119.0239,550.0,0.635889925390554,0.30117317274682265,0.7830028794299579,3
31.8092_119.0239,31.8092,119.0239,600.0,0.6172214476297053,0.29255582772863176,0.8097841742508863,3
31.8092_119.0239,31.8092,119.0239,650.0,0.6047957403784929,0.2887556697303155,0.8320355818111369,3
31.8092_119.0239,31.8092,119.0239,700.0,0.6007985125625904,0.2888357470060328,0.8480806307977544,3
31.8092_119.0239,31.8092,119.0239,750.0,0.6060431103622804,0.29431600490620946,0.8592283915832479,3
31.8092_119.0239,31.8092,119.0239,800.0,0.6188774974308922,0.3041857855751368,0.8631502550351065,3
31.8092_119.0239,31.8092,119.0239,850.0,0.638174117406005,0.317066996502166,0.8595802458888391,3
31.8092_119.0239,31.8092,119.0239,900.0,0.6611553141340758,0.3314586745226881,0.8481662159064176,3
31.8092_119.0239,31.8092,119.0239,950.0,0.685076093125688,0.3468890449575491,0.8294202055087884,3
31.8092_119.0239,31.8092,119.0239,1000.0,0.7107278470468776,0.36393866472824965,0.804333803936268,3
31.8092_119.0239,31.8092,119.0239,1050.0,0.7289333184071587,0.3824321435445445,0.7777012568470257,3
31.8092_119.0239,31.8092,119.0239,1100.0,0.7440947112506472,0.4022229721960938,0.7490683372756286,3
31.8092_119.0239,31.8092,119.0239,1150.0,0.7536922547675502,0.4199119829133248,0.7257296117753604,3
31.8092_119.0239,31.8092,119.0239,1200.0,0.7602102907273003,0.44082993581439084,0.705075278706556,3
31.8092_119.0239,31.8092,119.0239,1250.0,0.7531861821728834,0.4532602519737276,0.6820120300248693,3
31.8092_119.0239,31.8092,119.0239,1300.0,0.7236713949801735,0.4736343159063665,0.6598886172468887,3
31.8092_119.0239,31.8092,119.0239,1350.0,0.6196931658782556,0.5145928189965219,0.6418577880325977,3
31.8092_119.0239,31.8092,119.0239,1400.0,0.5579100519649973,0.5262419599854019,0.6379163527945775,3
31.8092_119.0239,31.8092,119.0239,1450.0,0.49505475672016597,0.5291658122224542,0.650840830815856,3
31.8092_119.0239,31.8092,119.0239,1500.0,0.4440417353137617,0.5247027133110028,0.6803480966342481,3
31.8092_119.0239,31.8092,119.0239,1550.0,0.40205101780629265,0.5163338533094048,0.7149635600080317,3
31.8092_119.0239,31.8092,119.0239,1600.0,0.37036008400114506,0.507098616779405,0.7453138489854552,3
31.8092_119.0239,31.8092,119.0239,1650.0,0.3463855053429666,0.49847744832299956,0.7646332506227216,3
31.8092_119.0239,31.8092,119.0239,1700.0,0.3267190108219802,0.4907021622377359,0.7687248721053502,3
31.8092_119.0239,31.8092,119.0239,1750.0,0.3080991271611858,0.48286828607555454,0.7588041703096261,3
31.8092_119.0239,31.8092,119.0239,1800.0,0.28951483171633113,0.4751946936624764,0.7328627036419569,3
31.8092_119.0239,31.8092,119.0239,1850.0,0.2688937055683838,0.4672348096721042,0.6904055013510415,3
31.8092_119.0239,31.8092,119.0239,1900.0,0.2509510364123031,0.462120662040406,0.6348626174672998,3
31.8092_119.0239,31.8092,119.0239,1950.0,0.23378292963622394,0.46113039856634824,0.5664330075623129,3
31.8092_119.0239,31.8092,119.0239,2000.0,0.21853493551498704,0.4687070632933771,0.48793966462743465,3
32.1672_118.7025,32.1672,118.7025,0.0,0.5870502027463124,0.33002911363400234,0.8763632148261036,2
32.1672_118.7025,32.1672,118.7025,50.0,0.640268333015727,0.3293266117293255,0.942730069604338,3
32.1672_118.7025,32.1672,118.7025,100.0,0.697367521465468,0.3248069972313631,0.9756035823582,4
32.1672_118.7025,32.1672,118.7025,150.0,0.7221267398783408,0.31658781167980304,0.9891614987236261,4
32.1672_118.7025,32.1672,118.7025,200.0,0.7605299101652603,0.30576694053899234,0.9946809958774687,4
32.1672_118.7025,32.1672,118.7025,250.0,0.791051969608523,0.2928390004521704,0.9969655014487919,4
32.1672_118.7025,32.1672,118.7025,300.0,0.8130199918937384,0.28087559153172376,0.9979643464056098,4
32.1672_118.7025,32.1672,118.7025,350.0,0.8278129027571322,0.2710617987275397,0.9983666711283012,4
32.1672_118.7025,32.1672,118.7025,400.0,0.8370732244461835,0.2643539134177405,0.9984907465199248,4
32.1672_118.7025,32.1672,118.7025,450.0,0.8419191803981588,0.2613817030350509,0.9984097377737717,4
32.1672_118.7025,32.1672,118.7025,500.0,0.8433358014839448,0.2622084906989062,0.9981466347928226,4
32.1672_118.7025,32.1672,118.7025,550.0,0.8409292046735047,0.26704752032685813,0.9976149210320938,4
32.1672_118.7025,32.1672,118.7025,600.0,0.8343396841810585,0.27629209987478615,0.9966363802746282,4
32.1672_118.7025,32.1672,118.7025,650.0,0.8184396825956151,0.28981237851442726,0.9949637849861632,4
32.1672_118.7025,32.1672,118.7025,700.0,0.7948217352617599,0.3065262105221972,0.9921913553496909,4
32.1672_118.7025,32.1672,118.7025,750.0,0.7591809455232829,0.3233633535561934,0.9881015925481226,4
32.1672_118.7025,32.1672,118.7025,800.0,0.7151068982696208,0.3335469456213778,0.982959481075536,4
32.1672_118.7025,32.1672,118.7025,850.0,0.6791493749063517,0.32999596088507627,0.9775920515507855,4
32.1672_118.7025,32.1672,118.7025,900.0,0.6631084117630522,0.31168069766884104,0.9730209715283479,4
32.1672_118.7025,32.1672,118.7025,950.0,0.6603554903936497,0.28142938356711206,0.96937501250936,4
32.1672_118.7025,32.1672,118.7025,1000.0,0.6624271021532515,0.24866700510957315,0.9667073622772094,4
32.1672_118.7025,32.1672,118.7025,1050.0,0.6646934456893219,0.2233821081940944,0.9636504471740649,4
32.1672_118.7025,32.1672,118.7025,1100.0,0.6687011944320093,0.21060204890442466,0.9581675198997079,4
32.1672_118.7025,32.1672,118.7025,1150.0,0.6726202312157397,0.20779815269433222,0.9485470630034051,4
32.1672_118.7025,32.1672,118.7025,1200.0,0.6788372805355125,0.21429975387823225,0.933774984912404,4
32.1672_118.7025,32.1672,118.7025,1250.0,0.6845947974793365,0.2292694564382371,0.9129722847950733,4
32.1672_118.7025,32.1672,118.7025,1300.0,0.6909392817103707,0.24749158869123625,0.8869309387133969,4
32.1672_118.7025,32.1672,118.7025,1350.0,0.7002591711291859,0.2664060105696515,0.8586901728900264,4
32.1672_118.7025,32.1672,118.7025,1400.0,0.7118168224376568,0.2835555238054919,0.8371904009542666,4
32.1672_118.7025,32.1672,118.7025,1450.0,0.7278194789590873,0.2929591043165579,0.8257877220226448,4
32.1672_118.7025,32.1672,118.7025,1500.0,0.7442617726344928,0.29109904171393347,0.8242754135110366,4
32.1672_118.7025,32.1672,118.7025,1550.0,0.758509492846277,0.27868695169949514,0.8281499475580818,3
32.1672_118.7025,32.1672,118.7025,1600.0,0.7667840856551075,0.26131867876963655,0.8375404377579333,3
32.1672_118.7025,32.1672,118.7025,1650.0,0.7720494096283497,0.2452025627557293,0.8439112968091378,3
32.1672_118.7025,32.1672,118.7025,1700.0,0.7745354483142377,0.23279340808116217,0.8469582015167951,3
32.1672_118.7025,32.1672,118.7025,1750.0,0.7774545508318186,0.22633270506767475,0.843302881738573,3
32.1672_118.7025,32.1672,118.7025,1800.0,0.7830793634029583,0.2249667014319893,0.8315273821300071,3
32.1672_118.7025,32.1672,118.7025,1850.0,0.7917497711655455,0.22912240001635586,0.8093762462185965,3
32.1672_118.7025,32.1672,118.7025,1900.0,0.8050739208909516,0.23757019580299213,0.7710800062269236,3
32.1672_118.7025,32.1672,118.7025,1950.0,0.8222283029186496,0.24950299082940391,0.7119495132613692,3
32.1672_118.7025,32.1672,118.7025,2000.0,0.8410814664371157,0.26524876175786166,0.6287161862847157,3
31.9383_119.0522,31.9383,119.0522,0.0,1.0,0.5373632350720006,0.1177451472915686,1
31.9383_119.0522,31.9383,119.0522,50.0,1.0,0.41385524895737635,0.198509813582056,1
31.9383_119.0522,31.9383,119.0522,100.0,1.0,0.337058245959355,0.2992740109749916,1
31.9383_119.0522,31.9383,119.0522,150.0,1.0,0.28697910674221216,0.41283675726956526,1
31.9383_119.0522,31.9383,119.0522,200.0,0.9269380317707939,0.3273738938481333,0.54432533557045,2
31.9383_119.0522,31.9383,119.0522,250.0,0.892467803143719,0.3385749353562166,0.6527592579699544,2
31.9383_119.0522,31.9383,119.0522,300.0,0.848964343839092,0.3573613971405453,0.738467994088692,2
31.9383_119.0522,31.9383,119.0522,350.0,0.8005248744338804,0.37542839480124857,0.8015412178716905,2
31.9383_119.0522,31.9383,119.0522,400.0,0.749633268190329,0.3894804211158412,0.849402917050651,3
31.9383_119.0522,31.9383,119.0522,450.0,0.706616040139266,0.39656111648904757,0.8807131875024832,3
31.9383_119.0522,31.9383,119.0522,500.0,0.6717338101056615,0.399424031036576,0.9010052540884947,3
31.9383_119.0522,31.9383,119.0522,550.0,0.6454928982887054,0.4000603620946602,0.9142580621368281,3
31.9383_119.0522,31.9383,119.0522,600.0,0.627983784771847,0.3999883534625731,0.9218087039377886,3
31.9383_119.0522,31.9383,119.0522,650.0,0.5902106436912367,0.398547729780063,0.9256797352177382,3
31.9383_119.0522,31.9383,119.0522,700.0,0.5604540667553873,0.3958667500878283,0.9257543333504716,3
31.9383_119.0522,31.9383,119.0522,750.0,0.5248989706427901,0.39068874699771317,0.9228511731200728,3
31.9383_119.0522,31.9383,119.0522,800.0,0.4874849037463726,0.38344399043864885,0.9174120976323796,3
31.9383_119.0522,31.9383,119.0522,850.0,0.45423894803952647,0.3772977052411786,0.9098774990986213,3
31.9383_119.0522,31.9383,119.0522,900.0,0.42627954468719254,0.378226553872376,0.9014722205329392,3
31.9383_119.0522,31.9383,119.0522,950.0,0.40326302468389286,0.386290974059548,0.8924582893041431,3
31.9383_119.0522,31.9383,119.0522,1000.0,0.37295675352236124,0.3935121628350346,0.8832789411556295,3
31.9383_119.0522,31.9383,119.0522,1050.0,0.33492296865816895,0.3890322433481826,0.8735199183131261,3
31.9383_119.0522,31.9383,119.0522,1100.0,0.2933858147513229,0.36861136085011076,0.8630619323731834,3
31.9383_119.0522,31.9383,119.0522,1150.0,0.25725985660016415,0.3398427219516916,0.8517171102250823,3
31.9383_119.0522,31.9383,119.0522,1200.0,0.23137015131903657,0.31404393328703967,0.8411260225930842,3
31.9383_119.0522,31.9383,119.0522,1250.0,0.21403093379309876,0.2915322679899383,0.8331949320182704,3
31.9383_119.0522,31.9383,119.0522,1300.0,0.20223607922917333,0.27650068168369085,0.8272623396053844,3
31.9383_119.0522,31.9383,119.0522,1350.0,0.19416337500689643,0.26807932085595815,0.8202668708239741,3
31.9383_119.0522,31.9383,119.0522,1400.0,0.1888582366321408,0.26557234469442564,0.8111290833692409,3
31.9383_119.0522,31.9383,119.0522,1450.0,0.18360927392925108,0.2671887000817438,0.796642155761639,3
31.9383_119.0522,31.9383,119.0522,1500.0,0.17423167679763327,0.2722443462075615,0.7730116619064957,3
31.9383_119.0522,31.9383,119.0522,1550.0,0.15463300744683428,0.27798384230915285,0.7380445637021805,3
31.9383_119.0522,31.9383,119.0522,1600.0,0.12729250146856486,0.28224832295308444,0.6948043766035055,3
31.9383_119.0522,31.9383,119.0522,1650.0,0.09504142246605521,0.28214109772591633,0.6440531800260825,3
31.9383_119.0522,31.9383,119.0522,1700.0,0.07060059990772556,0.2843242918906681,0.5941394771442492,3
31.9383_119.0522,31.9383,119.0522,1750.0,0.048575736052922654,0.28554935903557793,0.545016042500891,3
31.9383_119.0522,31.9383,119.0522,1800.0,0.03129465030016448,0.28757250675048834,0.5001920916460894,3
31.9383_119.0522,31.9383,119.0522,1850.0,0.018991717725557807,0.29292077816975753,0.45385378052857217,3
31.9383_119.0522,31.9383,119.0522,1900.0,0.00518948252103184,0.3081389115067536,0.39127395033142187,2
31.9383_119.0522,31.9383,119.0522,1950.0,0.0031295145362066927,0.3265238815693558,0.33739218179128294,2
31.9383_119.0522,31.9383,119.0522,2000.0,0.0,0.3585811683243051,0.2644258817658295,1
31.9494_118.5322,31.9494,118.5322,0.0,0.2510929244900761,1.7854350438616147,0.029889784339026004,1
31.9494_118.5322,31.9494,118.5322,50.0,0.40455099577551956,1.1209333700109545,0.10451402355791406,2
31.9494_118.5322,31.9494,118.5322,100.0,0.40315913606218917,0.8533933092917755,0.18714351306406685,2
31.9494_118.5322,31.9494,118.5322,150.0,0.40165173515493086,0.6827450602399167,0.3029011808690607,2
31.9494_118.5322,31.9494,118.5322,200.0,0.3071453738051666,0.5273549477216843,0.46870011510603515,3
31.9494_118.5322,31.9494,118.5322,250.0,0.28812512534833806,0.46135732073023894,0.6190766405910064,3
31.9494_118.5322,31.9494,118.5322,300.0,0.3422008704837582,0.4365827197176426,0.7487834318579163,3
31.9494_118.5322,31.9494,118.5322,350.0,0.3417637096733,0.409039958590452,0.8412433599475377,3
31.9494_118.5322,31.9494,118.5322,400.0,0.34440356615341594,0.39153125992770693,0.8993387148324967,3
31.9494_118.5322,31.9494,118.5322,450.0,0.3530491723545772,0.38236102013677886,0.9332123906013486,3
31.9494_118.5322,31.9494,118.5322,500.0,0.3661681863846662,0.3771642586101085,0.9510954317440677,3
31.9494_118.5322,31.9494,118.5322,550.0,0.38608406036980725,0.3781120592015648,0.9590823401574964,3
31.9494_118.5322,31.9494,118.5322,600.0,0.41364338876037726,0.3822537795009179,0.96125140546663,3
31.9494_118.5322,31.9494,118.5322,650.0,0.44942141121547313,0.38614103159159885,0.9601795005149139,3
31.9494_118.5322,31.9494,118.5322,700.0,0.48681558140464215,0.3837247317409816,0.9566054434365922,3
31.9494_118.5322,31.9494,118.5322,750.0,0.5173027598826645,0.37165953762594645,0.9520826219467706,3
31.9494_118.5322,31.9494,118.5322,800.0,0.5355454050442253,0.3533634877055161,0.9476555867539789,3
31.9494_118.5322,31.9494,118.5322,850.0,0.549041683652601,0.33851512683637547,0.9444463832205899,3
31.9494_118.5322,31.9494,118.5322,900.0,0.5739649199158975,0.3361635658560151,0.9422590704293115,3
31.9494_118.5322,31.9494,118.5322,950.0,0.6094157554256842,0.34104286457288263,0.9395784100129613,3
31.9494_118.5322,31.9494,118.5322,1000.0,0.6566778277520019,0.3473205210642102,0.9361297268743269,3
31.9494_118.5322,31.9494,118.5322,1050.0,0.7099573168423396,0.3486604219471884,0.9310653373921939,3
31.9494_118.5322,31.9494,118.5322,1100.0,0.7817278132245883,0.33813060782242915,0.9260331521020223,3
31.9494_118.5322,31.9494,118.5322,1150.0,0.8203735641372564,0.32770233849455666,0.9218988297345064,3
31.9494_118.5322,31.9494,118.5322,1200.0,0.8499201912392843,0.31652131965578933,0.9203437837713269,3
31.9494_118.5322,31.9494,118.5322,1250.0,0.8663329283126557,0.3091999605873104,0.9200800582473505,3
31.9494_118.5322,31.9494,118.5322,1300.0,0.8720982886084926,0.3070007988230667,0.9198414762994278,3
31.9494_118.5322,31.9494,118.5322,1350.0,0.8719859584898235,0.30838054695193096,0.9181877603751578,3
31.9494_118.5322,31.9494,118.5322,1400.0,0.8703297426778086,0.31107929411526486,0.9129315455424557,3
31.9494_118.5322,31.9494,118.5322,1450.0,0.8685650946300684,0.3145984895564389,0.9022459926337332,3
31.9494_118.5322,31.9494,118.5322,1500.0,0.8697221123913691,0.31743791203839256,0.8832001977304943,3
31.9494_118.5322,31.9494,118.5322,1550.0,0.8762079492943488,0.31754701986298467,0.856532861210566,3
31.9494_118.5322,31.9494,118.5322,1600.0,0.8818301554826192,0.31775727514802876,0.8263561307249665,3
31.9494_118.5322,31.9494,118.5322,1650.0,0.8831207318467266,0.31998438689856556,0.7948409012362203,3
31.9494_118.5322,31.9494,118.5322,1700.0,0.8695159802865531,0.32976199946578943,0.7655535371379857,3
31.9494_118.5322,31.9494,118.5322,1750.0,0.8299578611490824,0.34783420983951213,0.7451884043344303,3
31.9494_118.5322,31.9494,118.5322,1800.0,0.7595597732501137,0.3657309193670305,0.7305923939547553,3
31.9494_118.5322,31.9494,118.5322,1850.0,0.6770350144363766,0.36910912684652813,0.7121289969125983,2
31.9494_118.5322,31.9494,118.5322,1900.0,0.6004867592920521,0.35617686570429374,0.6986236078574029,2
31.9494_118.5322,31.9494,118.5322,1950.0,0.5430176737544544,0.3366882507628973,0.6792709063137609,2
31.9494_118.5322,31.9494,118.5322,2000.0,0.49305634271455534,0.3118879265777566,0.6435409725571755,2
31.3797_119.0686,31.3797,119.0686,1150.0,0.4309685185613241,0.7398701005597826,0.03799726876967646,1
31.3797_119.0686,31.3797,119.0686,1200.0,0.4309685185613241,0.5780243880253395,0.06225453732702613,1
31.3797_119.0686,31.3797,119.0686,1250.0,0.4309685185613242,0.47036303057928386,0.09401496207279814,1
31.3797_119.0686,31.3797,119.0686,1300.0,0.4309685185613242,0.3984911612362176,0.13098632243702824,1
31.3797_119.0686,31.3797,119.0686,1350.0,0.4309685185613241,0.35108975256777203,0.16874349020934087,1
31.3797_119.0686,31.3797,119.0686,1400.0,0.4309685185613241,0.3211574653803461,0.2016634958650979,1
31.3797_119.0686,31.3797,119.0686,1450.0,0.4309685185613242,0.3044697574098828,0.22437528242007165,1
31.3797_119.0686,31.3797,119.0686,1500.0,0.4309685185613241,0.29873634415498374,0.23307044808265254,1
31.3797_119.0686,31.3797,119.0686,1550.0,0.4309685185613242,0.3031806747513032,0.22628736462376187,1
31.3797_119.0686,31.3797,119.0686,1600.0,0.4309685185613242,0.318404252527641,0.2051661061718011,1
31.3797_119.0686,31.3797,119.0686,1650.0,0.4309685185613242,0.34649140441747805,0.1732520588648072,1
31.3797_119.0686,31.3797,119.0686,1700.0,0.4309685185613241,0.3913887924556383,0.13578336408614755,1
31.3797_119.0686,31.3797,119.0686,1750.0,0.4309685185613242,0.4596834867673474,0.09843408967572587,1
31.3797_119.0686,31.3797,119.0686,1800.0,0.43096851856132423,0.5620343740240351,0.06584724047845159,1
31.3797_119.0686,31.3797,119.0686,1850.0,0.4309685185613242,0.7157366976369205,0.04060287299297227,1
32.0319_118.8028,32.0319,118.8028,0.0,0.6446102379569456,0.4209023634927157,0.2109148464790016,2
32.0319_118.8028,32.0319,118.8028,50.0,0.6565015412898624,0.36533741019516536,0.32756232295692933,2
32.0319_118.8028,32.0319,118.8028,100.0,0.6688286478878981,0.3333637238127795,0.46077753491490525,2
32.0319_118.8028,32.0319,118.8028,150.0,0.6950653104789178,0.3129379177765427,0.6239915745521647,4
32.0319_118.8028,32.0319,118.8028,200.0,0.7122965997073085,0.30530104490002885,0.7510964673265053,4
32.0319_118.8028,32.0319,118.8028,250.0,0.7323127609651615,0.298586477218469,0.8414086427570823,4
32.0319_118.8028,32.0319,118.8028,300.0,0.7548695985394019,0.2930978747758901,0.9017810947887053,4
32.0319_118.8028,32.0319,118.8028,350.0,0.7792353381525636,0.28734842259561955,0.9385723488205862,4
32.0319_118.8028,32.0319,118.8028,400.0,0.8040036828180978,0.2802603866867322,0.9605021521610058,4
32.0319_118.8028,32.0319,118.8028,450.0,0.8244939302202297,0.2726705559177089,0.9734041485358734,4
32.0319_118.8028,32.0319,118.8028,500.0,0.8400638970941834,0.2658214264465579,0.9807664896533331,4
32.0319_118.8028,32.0319,118.8028,550.0,0.849572339784591,0.2610502751163817,0.9850700527170838,4
32.0319_118.8028,32.0319,118.8028,600.0,0.8539442692719277,0.25889484374799254,0.9873196190343491,4
32.0319_118.8028,32.0319,118.8028,650.0,0.8548804000364721,0.25877892473653846,0.9882737117386075,4
32.0319_118.8028,32.0319,118.8028,700.0,0.8532786407556212,0.2602152564050524,0.9880882614970595,4
32.0319_118.8028,32.0319,118.8028,750.0,0.850029135809703,0.26243747029690667,0.9869083880769396,4
32.0319_118.8028,32.0319,118.8028,800.0,0.8453633920392059,0.2659547412870175,0.9848918930849825,4
32.0319_118.8028,32.0319,118.8028,850.0,0.8394600158008683,0.2698281189283665,0.9818723685664423,4
32.0319_118.8028,32.0319,118.8028,900.0,0.8151287123559795,0.28071997289897427,0.9779542513792965,4
32.0319_118.8028,32.0319,118.8028,950.0,0.7919623797059607,0.2924505318893004,0.9731898283006191,4
32.0319_118.8028,32.0319,118.8028,1000.0,0.7625994269148433,0.3090955815783487,0.967844715228307,4
32.0319_118.8028,32.0319,118.8028,1050.0,0.7264324056691822,0.33154531607675314,0.9618606290779371,4
32.0319_118.8028,32.0319,118.8028,1100.0,0.678367854962554,0.36018374150615645,0.9558065324049955,4
32.0319_118.8028,32.0319,118.8028,1150.0,0.5881101981876027,0.3896340086504129,0.9501684073234989,4
32.0319_118.8028,32.0319,118.8028,1200.0,0.47088542794087074,0.40103242593233823,0.9463100582197403,4
32.0319_118.8028,32.0319,118.8028,1250.0,0.35934861630331316,0.38645638098165086,0.9439210845740138,4
32.0319_118.8028,32.0319,118.8028,1300.0,0.29993202045830814,0.3662796535714913,0.9443440334952697,4
32.0319_118.8028,32.0319,118.8028,1350.0,0.2884279335320063,0.35666080639109826,0.9466576096122123,4
32.0319_118.8028,32.0319,118.8028,1400.0,0.3049209264845406,0.35481805865322946,0.94918989919881,4
32.0319_118.8028,32.0319,118.8028,1450.0,0.33007636124446793,0.35677918628513705,0.9510607391919518,4
32.0319_118.8028,32.0319,118.8028,1500.0,0.3438541853677566,0.3561389316347499,0.9512569818781265,4
32.0319_118.8028,32.0319,118.8028,1550.0,0.34808237028450134,0.3523798153423149,0.9494627300667398,4
32.0319_118.8028,32.0319,118.8028,1600.0,0.35324785915131707,0.34439005898318975,0.9455850555672737,4
32.0319_118.8028,32.0319,118.8028,1650.0,0.3502868255782722,0.3332737071227814,0.9384716110093767,4
32.0319_118.8028,32.0319,118.8028,1700.0,0.3662240437767574,0.3197347068488154,0.9283643430633242,4
32.0319_118.8028,32.0319,118.8028,1750.0,0.3705444559220484,0.3076413858518383,0.9136931572777958,4
32.0319_118.8028,32.0319,118.8028,1800.0,0.3648664933555722,0.29940615383468566,0.8937582390904818,4
32.0319_118.8028,32.0319,118.8028,1850.0,0.35071512393430415,0.2959417320563777,0.8657320492003188,4
32.0319_118.8028,32.0319,118.8028,1900.0,0.3340485283771701,0.292760466857501,0.825032800596837,4
32.0319_118.8028,32.0319,118.8028,1950.0,0.3067050482491659,0.3007736688818287,0.7693780587486656,4
32.0319_118.8028,32.0319,118.8028,2000.0,0.2773621708899188,0.31329413319874827,0.6918207395340207,4
32.0800_118.7514,32.08,118.7514,0.0,0.5835525698136056,0.45548591467703675,0.3100055493944407,2
32.0800_118.7514,32.08,118.7514,50.0,0.6093073169850713,0.41183190219649235,0.43123170120476606,2
32.0800_118.7514,32.08,118.7514,100.0,0.6672948079303227,0.38628963135719363,0.5685031852564806,3
32.0800_118.7514,32.08,118.7514,150.0,0.6799117932514613,0.37407504670611524,0.6935980058703481,3
32.0800_118.7514,32.08,118.7514,200.0,0.7123019236208837,0.3659672157488388,0.7922718571725402,3
32.0800_118.7514,32.08,118.7514,250.0,0.7387038212616428,0.36016067739299096,0.8656821319709671,3
32.0800_118.7514,32.08,118.7514,300.0,0.7570866962937546,0.3565170688013724,0.9156676781097197,3
32.0800_118.7514,32.08,118.7514,350.0,0.7681984864506358,0.34948013565440617,0.9492650540536649,4
32.0800_118.7514,32.08,118.7514,400.0,0.7723152032275623,0.3468676066138673,0.968648382972952,4
32.0800_118.7514,32.08,118.7514,450.0,0.7738257499540105,0.3429710761861838,0.9796725699531095,4
32.0800_118.7514,32.08,118.7514,500.0,0.7738980950119703,0.337536266795864,0.9855069724952988,4
32.0800_118.7514,32.08,118.7514,550.0,0.7733215597736893,0.33071204576374524,0.9883966334199993,4
32.0800_118.7514,32.08,118.7514,600.0,0.7714756422267468,0.32408754169593085,0.9896059687232105,4
32.0800_118.7514,32.08,118.7514,650.0,0.7684806490326943,0.3190505193136626,0.9895029359093961,4
32.0800_118.7514,32.08,118.7514,700.0,0.7649746054382563,0.3168650770174861,0.9885490443600637,4
32.0800_118.7514,32.08,118.7514,750.0,0.7600060447119784,0.3187702817289608,0.9868507654755819,4
