样本编号,温度_oC,频率_Hz,磁芯材料,励磁波形,磁芯损耗_w每m3,五折预测磁芯损耗_w每m3,相对误差_percent,绝对百分比误差
4729,25,499970.0,材料2,三角波,147545.5727,147192.7295014225,-0.23914184080258416,0.23914184080258416
4730,50,79440.0,材料2,三角波,16918.81447,16385.06669247928,-3.1547587360045246,3.1547587360045246
4731,50,125900.0,材料2,三角波,4352.776695,4377.622904083683,0.570812858656968,0.570812858656968
4732,50,125890.0,材料2,三角波,7604.382436,8613.559837790212,13.270997484459127,13.270997484459127
4733,50,125890.0,材料2,三角波,12977.85527,13363.449317064093,2.9711692651977972,2.9711692651977972
4734,50,125890.0,材料2,三角波,22624.92893,22766.133712121024,0.6241114947052582,0.6241114947052582
4735,50,125900.0,材料2,三角波,118009.0313,106129.38557687294,-10.066725904161423,10.066725904161423
4736,50,158750.0,材料2,三角波,2742.611034,2925.2642090460754,6.6598279078489035,6.6598279078489035
4737,50,158750.0,材料2,三角波,4391.168204,4286.20070286583,-2.3904231461357535,2.3904231461357535
4738,50,158750.0,材料2,三角波,7593.024883,8476.907856844262,11.640722735193252,11.640722735193252
4739,50,158740.0,材料2,三角波,12706.39085,12710.765014142731,0.03442491415830631,0.03442491415830631
4740,50,158750.0,材料2,三角波,21614.872,22182.148084396427,2.624471171499086,2.624471171499086
4741,50,158750.0,材料2,三角波,107053.5536,107141.35300641156,0.08201447169107595,0.08201447169107595
4742,50,158750.0,材料2,三角波,185669.7274,183183.3816034931,-1.339122877662452,1.339122877662452
4743,50,158750.0,材料2,三角波,554681.3077,527489.5010850627,-4.902239581082833,4.902239581082833
4744,50,158750.0,材料2,三角波,950183.71,918382.4404560608,-3.3468548459896406,3.3468548459896406
4745,50,199170.0,材料2,三角波,7635.618019,7665.2628486048,0.38824401025606337,0.38824401025606337
4746,50,199160.0,材料2,三角波,12423.37421,12713.670000624797,2.336690384735642,2.336690384735642
4747,50,199160.0,材料2,三角波,20749.27593,21016.560545466407,1.2881635791442654,1.2881635791442654
4748,50,199160.0,材料2,三角波,166477.3697,174536.80160620157,4.841157642462173,4.841157642462173
4749,50,199170.0,材料2,三角波,488487.3545,460579.59407457046,-5.713097825018428,5.713097825018428
4750,50,199170.0,材料2,三角波,836236.8425,813157.6546142304,-2.75988651932298,2.75988651932298
4751,50,251230.0,材料2,三角波,4813.772483,4790.68568751048,-0.4795988088562788,0.4795988088562788
4752,50,251230.0,材料2,三角波,13118.00747,13857.82915743032,5.639741318353737,5.639741318353737
4753,50,251220.0,材料2,三角波,21596.96126,21878.787603380537,1.3049351711460953,1.3049351711460953
4754,50,251220.0,材料2,三角波,35659.24074,34705.598660486154,-2.674319642605625,2.674319642605625
4755,50,251230.0,材料2,三角波,58595.30158,58561.05276077465,-0.05844977037722301,0.05844977037722301
4756,50,251230.0,材料2,三角波,97225.58019,98931.12926495537,1.7542184594037464,1.7542184594037464
4757,50,251220.0,材料2,三角波,270102.1753,272861.63205540826,1.0216344064402136,1.0216344064402136
4758,50,251220.0,材料2,三角波,460629.0787,445236.3122021104,-3.3416836256476636,3.3416836256476636
4759,50,316460.0,材料2,三角波,8777.322807,9452.179498137843,7.688639303542959,7.688639303542959
4760,50,316470.0,材料2,三角波,14036.14291,13875.437676383095,-1.1449387103519124,1.1449387103519124
4761,50,316470.0,材料2,三角波,22686.45478,22691.148703378545,0.020690422651154974,0.020690422651154974
4762,50,316460.0,材料2,三角波,37390.83939,37678.733187518366,0.7699581026131259,0.7699581026131259
4763,50,316470.0,材料2,三角波,99023.86313,96613.51866662012,-2.434104656385242,2.434104656385242
4764,50,316470.0,材料2,三角波,161951.416,157502.93886856126,-2.7467973058282693,2.7467973058282693
4765,50,316470.0,材料2,三角波,266721.7891,266965.59905664326,0.0914098384934929,0.0914098384934929
4766,50,316460.0,材料2,三角波,447863.289,440310.97818510456,-1.6862982522542573,1.6862982522542573
4767,50,316470.0,材料2,三角波,748927.6579,719441.4031084717,-3.937129905738568,3.937129905738568
4768,50,396800.0,材料2,三角波,15210.53957,14007.994332213702,-7.9059998644499005,7.9059998644499005
4769,50,396800.0,材料2,三角波,24599.61912,24512.15228799679,-0.3555617327916197,0.3555617327916197
4770,50,396800.0,材料2,三角波,64186.34021,64394.56653363742,0.3244090922712855,0.3244090922712855
4771,50,396800.0,材料2,三角波,102360.3515,94818.15124642102,-7.368282878140546,7.368282878140546
4772,50,396800.0,材料2,三角波,167639.0301,158981.9578768016,-5.164114954634539,5.164114954634539
4773,50,396800.0,材料2,三角波,273543.6433,262364.7879555552,-4.0866807247225125,4.0866807247225125
4774,50,396800.0,材料2,三角波,452455.4086,441124.9667721961,-2.504211821196452,2.504211821196452
4775,50,396810.0,材料2,三角波,745665.989,756278.9976322703,1.42329257185289,1.42329257185289
4776,50,499980.0,材料2,三角波,66381.39787,64090.015367762804,-3.4518443054251344,3.4518443054251344
4777,50,499960.0,材料2,三角波,445120.5821,393309.772222085,-11.639724596306197,11.639724596306197
4778,50,79440.0,材料2,三角波,6600.885512,6555.769398957368,-0.683485768092984,0.683485768092984
4779,50,79440.0,材料2,三角波,65829.30596,67554.98619927553,2.62144680717751,2.62144680717751
4780,50,79440.0,材料2,三角波,113651.457,105402.52090950655,-7.258099727215503,7.258099727215503
4781,50,79440.0,材料2,三角波,351567.0582,341326.02121183166,-2.912968308408018,2.912968308408018
4782,50,79430.0,材料2,三角波,619703.9552,590835.1959215192,-4.658475879690623,4.658475879690623
4783,50,99910.0,材料2,三角波,4850.424895,4601.5257039697835,-5.131492527320466,5.131492527320466
4784,50,99910.0,材料2,三角波,8849.880304,8362.512264536257,-5.507057979569066,5.507057979569066
4785,50,99910.0,材料2,三角波,15437.5091,16267.341830393074,5.375431522129919,5.375431522129919
4786,50,99910.0,材料2,三角波,27698.58253,29585.98374955534,6.814071505323851,6.814071505323851
4787,50,99910.0,材料2,三角波,88735.79369,93189.25855544113,5.018791944318866,5.018791944318866
4788,50,99910.0,材料2,三角波,270919.8128,257138.00747787315,-5.087042243123411,5.087042243123411
4789,50,99910.0,材料2,三角波,475251.0864,470752.7053638387,-0.946527249466435,0.946527249466435
4790,50,99910.0,材料2,三角波,844525.9221,840266.9210892058,-0.5043067239669508,0.5043067239669508
4791,50,99910.0,材料2,三角波,1464964.543,1450132.6927275276,-1.0124374916337127,1.0124374916337127
4792,50,125890.0,材料2,三角波,3943.164632,4073.0588177005034,3.2941608536040294,3.2941608536040294
4793,50,125890.0,材料2,三角波,7204.031847,6843.350930800128,-5.00665354984615,5.00665354984615
4794,50,125890.0,材料2,三角波,22527.51936,22216.95260557067,-1.378610531707155,1.378610531707155
4795,50,125890.0,材料2,三角波,41450.87239,43197.957349567914,4.214832785978712,4.214832785978712
4796,50,125890.0,材料2,三角波,72872.24518,69361.49001470856,-4.817684917789493,4.817684917789493
4797,50,125900.0,材料2,三角波,127606.2803,137276.11531740337,7.577867636819886,7.577867636819886
4798,50,125890.0,材料2,三角波,222863.744,228121.96400824565,2.3593878097307925,2.3593878097307925
4799,50,125890.0,材料2,三角波,390418.3873,377202.2457724353,-3.3851227189792583,3.3851227189792583
4800,50,125890.0,材料2,三角波,685819.5881,711956.0864048477,3.810987431440444,3.810987431440444
4801,50,125890.0,材料2,三角波,1191470.13,1162974.692968898,-2.391619925134162,2.391619925134162
4802,50,158740.0,材料2,三角波,3507.067729,3409.5170078651363,-2.781546541807992,2.781546541807992
4803,50,158740.0,材料2,三角波,329295.5605,314256.54118113173,-4.567027656259061,4.567027656259061
4804,50,158740.0,材料2,三角波,577911.802,588037.596391713,1.752134903054461,1.752134903054461
4805,50,158740.0,材料2,三角波,1742358.471,1702844.2011513517,-2.2678610920960263,2.2678610920960263
4806,50,199170.0,材料2,三角波,9866.120875,10298.319692102616,4.380635738994177,4.380635738994177
4807,50,199170.0,材料2,三角波,17260.83766,18433.297075717805,6.792598591172911,6.792598591172911
4808,50,199170.0,材料2,三角波,30937.89243,31167.6595962985,0.742672329145794,0.742672329145794
4809,50,199170.0,材料2,三角波,92653.97738,98126.9898674209,5.906937448539891,5.906937448539891
4810,50,199170.0,材料2,三角波,162112.2618,159374.42466493376,-1.688852591819337,1.688852591819337
4811,50,199170.0,材料2,三角波,282091.958,284917.4328883365,1.0016148309823478,1.0016148309823478
4812,50,199170.0,材料2,三角波,495543.9865,501355.6238583318,1.1727793125649846,1.1727793125649846
4813,50,199170.0,材料2,三角波,1478806.956,1497295.696461643,1.2502470580509688,1.2502470580509688
4814,50,251230.0,材料2,三角波,5859.853876,5810.94176103906,-0.8346985436150152,0.8346985436150152
4815,50,251230.0,材料2,三角波,9917.97408,9864.87345097586,-0.535397941109968,0.535397941109968
4816,50,251230.0,材料2,三角波,29359.41863,29098.663715949417,-0.888147402837668,0.888147402837668
4817,50,251230.0,材料2,三角波,50244.55903,48063.05861611396,-4.3417644736089915,4.3417644736089915
4818,50,251230.0,材料2,三角波,84920.85988,86747.42477802419,2.150902499816023,2.150902499816023
4819,50,251230.0,材料2,三角波,146602.4589,141870.12908277276,-3.228001667049279,3.228001667049279
4820,50,251230.0,材料2,三角波,1312538.939,1265288.147384189,-3.599953510850541,3.599953510850541
4821,50,316460.0,材料2,三角波,3674.016779,3668.829703617522,-0.14118268082297916,0.14118268082297916
4822,50,316460.0,材料2,三角波,6157.598617,5939.5440701699035,-3.5412270333452316,3.5412270333452316
4823,50,316460.0,材料2,三角波,29209.44197,33366.21169950996,14.230911134075175,14.230911134075175
4824,50,316450.0,材料2,三角波,49031.62576,46194.660302786695,-5.7859910073137,5.7859910073137
4825,50,316460.0,材料2,三角波,82564.82815,85709.40833584989,3.808619549400575,3.808619549400575
4826,50,316460.0,材料2,三角波,138550.2934,136338.89790982788,-1.5960958550897704,1.5960958550897704
4827,50,316460.0,材料2,三角波,236710.9147,248201.9490274557,4.854459010485042,4.854459010485042
4828,50,316460.0,材料2,三角波,694383.5381,701489.555706235,1.0233562889003334,1.0233562889003334
4829,50,396810.0,材料2,三角波,10838.57742,11580.074348119731,6.841275375783881,6.841275375783881
4830,50,396810.0,材料2,三角波,17875.95943,18319.643932009763,2.4820178393622836,2.4820178393622836
4831,50,396810.0,材料2,三角波,135027.2675,136670.11684518983,1.2166796941142568,1.2166796941142568
4832,50,396810.0,材料2,三角波,223396.5185,232301.76168088344,3.9862945227069138,3.9862945227069138
4833,50,396810.0,材料2,三角波,379885.0736,387636.8376525267,2.0405550497329874,2.0405550497329874
4834,50,499970.0,材料2,三角波,12023.33634,10892.827274424293,-9.402623644609003,9.402623644609003
4835,50,499970.0,材料2,三角波,19662.17696,19434.24878385424,-1.159221466724916,1.159221466724916
4836,50,499970.0,材料2,三角波,32247.86426,32416.614319995926,0.5232906546473028,0.5232906546473028
4837,50,499970.0,材料2,三角波,52007.6529,50677.90042656125,-2.556840001981224,2.556840001981224
4838,50,499970.0,材料2,三角波,138641.5637,135906.05503880285,-1.9730797808342588,1.9730797808342588
4839,50,499970.0,材料2,三角波,228625.9858,227287.30236876,-0.5855342412437189,0.5855342412437189
4840,50,499970.0,材料2,三角波,377343.5117,378988.1390588232,0.4358435504598607,0.4358435504598607
4841,50,499970.0,材料2,三角波,625698.7771,646998.9774966122,3.404225991192574,3.404225991192574
4842,50,499980.0,材料2,三角波,1054885.335,1037293.7639910809,-1.667628738901659,1.667628738901659
4843,50,63190.0,材料2,三角波,13603.56635,13434.645188281685,-1.2417417416302283,1.2417417416302283
4844,50,63180.0,材料2,三角波,41903.20233,42443.7391309928,1.2899653748081426,1.2899653748081426
4845,50,63190.0,材料2,三角波,124799.0414,121339.6452221835,-2.7719733573342142,2.7719733573342142
4846,50,63180.0,材料2,三角波,387848.2573,386177.8760518908,-0.4306790649873103,0.4306790649873103
4847,50,79500.0,材料2,三角波,10463.74742,10318.635113813878,-1.3868101012144052,1.3868101012144052
4848,50,79500.0,材料2,三角波,32173.92672,33391.16266301027,3.7832992957418834,3.7832992957418834
4849,50,79500.0,材料2,三角波,55389.48778,56111.688412030635,1.3038586579805918,1.3038586579805918
4850,50,79500.0,材料2,三角波,531692.2851,528780.8545833287,-0.5475781007662534,0.5475781007662534
4851,50,99910.0,材料2,三角波,7614.940062,7431.236652340629,-2.4124078215150457,2.4124078215150457
4852,50,99910.0,材料2,三角波,13066.36063,12683.933679094018,-2.9268054183958445,2.9268054183958445
4853,50,99910.0,材料2,三角波,24052.59043,22116.66939931635,-8.04870076808459,8.04870076808459
4854,50,99910.0,材料2,三角波,74905.4599,76846.4681332167,2.591277372581345,2.591277372581345
4855,50,99910.0,材料2,三角波,132194.6071,134650.32176753704,1.8576511715635986,1.8576511715635986
4856,50,99910.0,材料2,三角波,402947.2914,411291.00472301943,2.0706711525544814,2.0706711525544814
4857,50,99900.0,材料2,三角波,720158.2966,719047.4213944228,-0.1542543092014466,0.1542543092014466
4858,50,99910.0,材料2,三角波,1278629.394,1305498.9301832253,2.101432698897052,2.101432698897052
4859,50,125890.0,材料2,三角波,5959.087999,5634.89600983344,-5.44029538112146,5.44029538112146
4860,50,125900.0,材料2,三角波,18797.76546,18306.709995362504,-2.6123076473233904,2.6123076473233904
4861,50,125890.0,材料2,三角波,33254.74131,34872.229425678066,4.863932335542407,4.863932335542407
4862,50,125890.0,材料2,三角波,324245.8415,315565.0466883172,-2.6772262587931377,2.6772262587931377
4863,50,125890.0,材料2,三角波,1015169.901,1015434.8267257137,0.026096688392037097,0.026096688392037097
4864,50,125890.0,材料2,三角波,1775589.124,1783548.5704831404,0.44827073873991274,0.44827073873991274
4865,50,158730.0,材料2,三角波,4818.999325,4612.183194875078,-4.291682072915044,4.291682072915044
4866,50,158730.0,材料2,三角波,15259.91957,15706.65156614472,2.9274859156070847,2.9274859156070847
4867,50,158730.0,材料2,三角波,153903.3929,155592.14600168954,1.0972812683777664,1.0972812683777664
4868,50,158730.0,材料2,三角波,2554393.465,2495611.4552716496,-2.301212030713922,2.301212030713922
4869,50,199170.0,材料2,三角波,7107.465369,6986.756323886965,-1.6983416569220338,1.6983416569220338
4870,50,199170.0,材料2,三角波,12865.8509,13209.698611168571,2.6725609821000766,2.6725609821000766
4871,50,199170.0,材料2,三角波,22623.7896,22982.884424843298,1.5872443617637684,1.5872443617637684
4872,50,199170.0,材料2,三角波,72669.04453,69568.88676577724,-4.2661325524142875,4.2661325524142875
4873,50,199170.0,材料2,三角波,128129.6002,131424.50730903773,2.5715424881484377,2.5715424881484377
4874,50,199170.0,材料2,三角波,222920.5057,223978.13480336237,0.4744422681265954,0.4744422681265954
4875,50,199170.0,材料2,三角波,1182788.633,1214537.1362351377,2.6842076723895767,2.6842076723895767
4876,50,199170.0,材料2,三角波,2073884.436,2085766.7529080878,0.572949808669465,0.572949808669465
4877,50,251230.0,材料2,三角波,4015.368703,4157.631108301394,3.5429475055455253,3.5429475055455253
4878,50,251230.0,材料2,三角波,6707.707448,6680.8552467077525,-0.4003186110964634,0.4003186110964634
4879,50,251230.0,材料2,三角波,11928.43175,12057.474435432663,1.0818076352129302,1.0818076352129302
4880,50,251230.0,材料2,三角波,36420.71005,35989.61593135614,-1.1836510547214467,1.1836510547214467
4881,50,251230.0,材料2,三角波,63960.39235,64409.415360976695,0.7020329214360934,0.7020329214360934
4882,50,251230.0,材料2,三角波,112202.5831,112337.44482099812,0.12019484513821023,0.12019484513821023
4883,50,251230.0,材料2,三角波,598797.0951,596692.8532775478,-0.35141149475697986,0.35141149475697986
4884,50,251230.0,材料2,三角波,1026751.082,1039974.2236330509,1.2878624493186426,1.2878624493186426
4885,50,251230.0,材料2,三角波,1778424.473,1869009.9989259022,5.093582960714362,5.093582960714362
4886,50,316450.0,材料2,三角波,4100.621166,4123.1263186587485,0.5488230135801957,0.5488230135801957
4887,50,316450.0,材料2,三角波,6700.10901,6402.43649098165,-4.442801133146783,4.442801133146783
4888,50,316450.0,材料2,三角波,11591.51359,11679.852772933618,0.7621022245949663,0.7621022245949663
4889,50,316450.0,材料2,三角波,34142.08332,34309.401109910345,0.4900632112637778,0.4900632112637778
4890,50,316450.0,材料2,三角波,59170.23917,59106.72456283385,-0.1073421504747842,0.1073421504747842
4891,50,316450.0,材料2,三角波,304380.51,308804.3971006038,1.4534068231253638,1.4534068231253638
4892,50,316450.0,材料2,三角波,901487.5145,897084.5690320852,-0.4884089238170812,0.4884089238170812
4893,50,396820.0,材料2,三角波,4406.652577,4413.65175436907,0.15883206689815502,0.15883206689815502
4894,50,396810.0,材料2,三角波,7128.199844,6688.7535181066505,-6.164899070040007,6.164899070040007
4895,50,396820.0,材料2,三角波,12139.80152,11753.514816607583,-3.1819853294637523,3.1819853294637523
4896,50,396820.0,材料2,三角波,58484.99275,57611.86708882779,-1.4929054790251395,1.4929054790251395
4897,50,396820.0,材料2,三角波,99180.55976,99402.19373617621,0.22346513945124208,0.22346513945124208
4898,50,396820.0,材料2,三角波,165781.5913,163904.24122235453,-1.132423728668525,1.132423728668525
4899,50,396820.0,材料2,三角波,286148.1766,292381.3316135473,2.1782962546221163,2.1782962546221163
4900,50,396820.0,材料2,三角波,490641.9468,489531.6159208884,-0.22630166180312405,0.22630166180312405
4901,50,396820.0,材料2,三角波,835099.2859,835686.1815319823,0.07027854554440667,0.07027854554440667
4902,50,396820.0,材料2,三角波,1435479.136,1401876.239972825,-2.3408836244607745,2.3408836244607745
4903,50,499970.0,材料2,三角波,21850.23982,21662.916253837742,-0.8573066826973462,0.8573066826973462
4904,50,499970.0,材料2,三角波,164838.8432,163471.2494426377,-0.8296550320381698,0.8296550320381698
4905,50,499970.0,材料2,三角波,276490.2326,280600.378025837,1.486542720582536,1.486542720582536
4906,50,499970.0,材料2,三角波,465654.4814,460645.75811137224,-1.075630856932573,1.075630856932573
4907,50,499970.0,材料2,三角波,1334535.995,1291003.7014279272,-3.261979724426457,3.261979724426457
4908,50,63100.0,材料2,三角波,22414.47262,21896.006883100315,-2.313084700628058,2.313084700628058
4909,50,63100.0,材料2,三角波,67259.71974,66485.03406160271,-1.1517824953656144,1.1517824953656144
4910,50,63100.0,材料2,三角波,117745.9293,116556.76813143463,-1.0099382421413161,1.0099382421413161
4911,50,63100.0,材料2,三角波,366702.0221,371878.58359675534,1.4116533819777213,1.4116533819777213
4912,50,63100.0,材料2,三角波,645864.9377,662686.9075376098,2.604564647450097,2.604564647450097
4913,50,79520.0,材料2,三角波,17083.03474,16587.818710349715,-2.8988762078129704,2.8988762078129704
4914,50,79520.0,材料2,三角波,30830.01777,30376.735005632985,-1.4702643629615186,1.4702643629615186
4915,50,79520.0,材料2,三角波,90996.72565,87298.9905223604,-4.06359141081863,4.06359141081863
4916,50,79530.0,材料2,三角波,158672.6835,160031.62251303374,0.8564416905659296,0.8564416905659296
4917,50,79520.0,材料2,三角波,280617.9455,274693.2794714921,-2.111292639517906,2.111292639517906
4918,50,79520.0,材料2,三角波,492536.6374,492641.5164334681,0.021293651173183083,0.021293651173183083
4919,50,79520.0,材料2,三角波,882467.797,906805.445051187,2.757907782462336,2.757907782462336
4920,50,99900.0,材料2,三角波,12724.4085,12577.081286616978,-1.157831528145465,1.157831528145465
4921,50,99910.0,材料2,三角波,22996.25512,24090.332461781447,4.757632649630499,4.757632649630499
4922,50,99900.0,材料2,三角波,39390.74748,39155.07839782397,-0.5982853772848171,0.5982853772848171
4923,50,99900.0,材料2,三角波,121317.1219,121995.89115179001,0.5594999627089027,0.5594999627089027
4924,50,99910.0,材料2,三角波,214309.3051,217420.5788946544,1.4517679450281638,1.4517679450281638
4925,50,99910.0,材料2,三角波,374849.6123,384957.83583876275,2.6966077080194366,2.6966077080194366
4926,50,99900.0,材料2,三角波,669025.2976,683544.1080915182,2.1701437215605397,2.1701437215605397
4927,50,125890.0,材料2,三角波,55127.28067,54834.20159444228,-0.5316407266887199,0.5316407266887199
4928,50,125890.0,材料2,三角波,171145.8781,174233.40217531467,1.8040306372500738,1.8040306372500738
4929,50,125890.0,材料2,三角波,297897.3917,296690.1512115342,-0.40525379613982,0.40525379613982
4930,50,125890.0,材料2,三角波,528286.0889,550459.6217185856,4.197258509069486,4.197258509069486
4931,50,125890.0,材料2,三角波,933632.6892,909050.0203755292,-2.633012865641512,2.633012865641512
4932,50,158730.0,材料2,三角波,7786.545617,7236.235218768615,-7.06745231197154,7.06745231197154
4933,50,158730.0,材料2,三角波,14159.61739,14627.559009826136,3.304761752648862,3.304761752648862
4934,50,158730.0,材料2,三角波,43629.30901,41809.04303645174,-4.172117356089797,4.172117356089797
4935,50,158730.0,材料2,三角波,77775.41874,78388.94478398349,0.7888431254024985,0.7888431254024985
4936,50,158730.0,材料2,三角波,139215.8815,140144.88878514033,0.6673141563524406,0.6673141563524406
4937,50,158740.0,材料2,三角波,744890.6775,770507.9526117183,3.439065071628358,3.439065071628358
4938,50,158730.0,材料2,三角波,1320888.348,1272191.2699930759,-3.6866914664405934,3.6866914664405934
4939,50,158730.0,材料2,三角波,2354228.526,2433069.144048626,3.348894008288216,3.348894008288216
4940,50,199170.0,材料2,三角波,6401.553861,6402.08171539742,0.00824572297416486,0.00824572297416486
4941,50,199170.0,材料2,三角波,11661.2319,12288.337689494376,5.377697612671394,5.377697612671394
4942,50,199170.0,材料2,三角波,35700.45179,35903.68305259617,0.5692680411767173,0.5692680411767173
4943,50,199170.0,材料2,三角波,115535.5211,113949.6754498307,-1.3726044034515545,1.3726044034515545
4944,50,199170.0,材料2,三角波,617025.965,586660.7919578558,-4.9212147890963,4.9212147890963
4945,50,199170.0,材料2,三角波,1081066.325,1124968.098504039,4.060969478818891,4.060969478818891
4946,50,199170.0,材料2,三角波,1899509.551,1936272.852500833,1.9354101947778586,1.9354101947778586
4947,50,251230.0,材料2,三角波,5794.541846,6245.854764260978,7.78858674689737,7.78858674689737
4948,50,251230.0,材料2,三角波,17693.17001,18090.616079236883,2.246324819194348,2.246324819194348
4949,50,251230.0,材料2,三角波,31393.05812,31187.5525736112,-0.6546209853250258,0.6546209853250258
4950,50,251230.0,材料2,三角波,173639.562,170149.70555933221,-2.0098279450093237,2.0098279450093237
4951,50,251230.0,材料2,三角波,304772.4813,306691.8019716208,0.6297552401824532,0.6297552401824532
4952,50,251230.0,材料2,三角波,528125.4496,500895.72559877846,-5.155919681932629,5.155919681932629
4953,50,251230.0,材料2,三角波,924947.9597,925392.7998946242,0.04809353758328531,0.04809353758328531
4954,50,251230.0,材料2,三角波,1603189.867,1612453.706918103,0.5778379784446851,0.5778379784446851
4955,50,316450.0,材料2,三角波,5667.497766,5983.414867804345,5.5741901425981855,5.5741901425981855
4956,50,316450.0,材料2,三角波,9894.612693,10316.284162406675,4.261626831588767,4.261626831588767
4957,50,316450.0,材料2,三角波,16435.98742,16999.88809200924,3.4308901412461665,3.4308901412461665
4958,50,316450.0,材料2,三角波,28801.56915,28627.52858350818,-0.604274599017179,0.604274599017179
4959,50,316450.0,材料2,三角波,87913.2286,89655.14481457097,1.9814039847138212,1.9814039847138212
4960,50,316450.0,材料2,三角波,268863.1383,273616.9809183015,1.7681273261778003,1.7681273261778003
4961,50,316450.0,材料2,三角波,1400205.058,1464298.9863211676,4.5774672755944,4.5774672755944
4962,50,316450.0,材料2,三角波,2386915.818,2341932.666769682,-1.8845721701240998,1.8845721701240998
4963,50,499970.0,材料2,三角波,6642.574953,6475.562101677195,-2.514278762445536,2.514278762445536
4964,50,499970.0,材料2,三角波,11309.24689,11163.987377093157,-1.2844313535615381,1.2844313535615381
4965,50,499970.0,材料2,三角波,18129.90787,17542.87312995059,-3.2379355938194863,3.2379355938194863
4966,50,499970.0,材料2,三角波,50196.97461,49579.47907497405,-1.2301449237200313,1.2301449237200313
4967,50,499970.0,材料2,三角波,141465.6343,141477.8528648466,0.00863712583415887,0.00863712583415887
4968,50,499970.0,材料2,三角波,237397.0141,242140.62288023275,1.9981754185983895,1.9981754185983895
4969,50,499970.0,材料2,三角波,401378.3367,385540.33304037486,-3.945903954319,3.945903954319
4970,50,499970.0,材料2,三角波,687272.0606,665252.227302628,-3.2039471062083185,3.2039471062083185
4971,70,79430.0,材料2,三角波,739709.3085,729650.7434390176,-1.3597997139416125,1.3597997139416125
4972,70,125890.0,材料2,三角波,2595.261246,2733.00589953752,5.30754480882499,5.30754480882499
4973,70,125890.0,材料2,三角波,4079.884108,3969.8286188420243,-2.6975150824057645,2.6975150824057645
4974,70,125890.0,材料2,三角波,6940.542188,7987.138627392668,15.07946225299521,15.07946225299521
4975,70,125890.0,材料2,三角波,11477.46636,11935.046162740286,3.986766664243878,3.986766664243878
4976,70,125890.0,材料2,三角波,19483.10711,20192.468310256038,3.6409038673915943,3.6409038673915943
4977,70,125890.0,材料2,三角波,97010.79058,98130.68279503263,1.1543996377486538,1.1543996377486538
4978,70,125890.0,材料2,三角波,171376.1354,177153.17425898442,3.370970436169856,3.370970436169856
4979,70,125890.0,材料2,三角波,534460.9052,523125.9692756345,-2.120816661065958,2.120816661065958
4980,70,125890.0,材料2,三角波,928376.7621,939283.6815292519,1.174837617066181,1.174837617066181
4981,70,158760.0,材料2,三角波,2784.518692,3077.824062830175,10.533431564774533,10.533431564774533
4982,70,158750.0,材料2,三角波,4401.307659,4099.2416871245305,-6.863096045053586,6.863096045053586
4983,70,158750.0,材料2,三角波,7384.401886,7871.000590162794,6.5895479644103725,6.5895479644103725
4984,70,158760.0,材料2,三角波,11788.95841,12004.460436777928,1.827998872191535,1.827998872191535
4985,70,158750.0,材料2,三角波,33249.72109,37658.59549903226,13.259883886238812,13.259883886238812
4986,70,158750.0,材料2,三角波,92372.7374,99302.73400632171,7.502209852581151,7.502209852581151
4987,70,158750.0,材料2,三角波,159694.9853,161004.14579777006,0.8197881075042515,0.8197881075042515
4988,70,158750.0,材料2,三角波,273614.8643,279576.5647903545,2.178865722666991,2.178865722666991
4989,70,158760.0,材料2,三角波,481186.1178,476761.7444814208,-0.9194723527785078,0.9194723527785078
4990,70,158750.0,材料2,三角波,829907.7682,771410.3515622166,-7.04866478893906,7.04866478893906
4991,70,199170.0,材料2,三角波,4638.784608,4487.151338308146,-3.2688146250711703,3.2688146250711703
4992,70,199170.0,材料2,三角波,12410.00179,12470.423645596726,0.4868803133083628,0.4868803133083628
4993,70,199170.0,材料2,三角波,33491.07657,32564.599115820492,-2.766341214033733,2.766341214033733
4994,70,199160.0,材料2,三角波,54278.95955,54223.36904409214,-0.10241630710818908,0.10241630710818908
4995,70,199160.0,材料2,三角波,88624.00794,88917.95689119076,0.3316809496922867,0.3316809496922867
4996,70,199170.0,材料2,三角波,739275.8414,726217.2587872655,-1.7664019140683527,1.7664019140683527
4997,70,251220.0,材料2,三角波,13249.21523,13542.397720221505,2.212829100682553,2.212829100682553
4998,70,251230.0,材料2,三角波,21624.50448,21410.384248218397,-0.990174049905454,0.990174049905454
4999,70,251230.0,材料2,三角波,35137.5299,34403.279511776724,-2.089647138865267,2.089647138865267
5000,70,251240.0,材料2,三角波,56406.14433,56788.86799644261,0.6785141423663217,0.6785141423663217
5001,70,251230.0,材料2,三角波,92216.90249,91676.21272215483,-0.5863239311294333,0.5863239311294333
5002,70,251230.0,材料2,三角波,248071.7626,255326.9056958161,2.9246146436725113,2.9246146436725113
5003,70,251230.0,材料2,三角波,701280.3154,672765.7261637879,-4.066075805927588,4.066075805927588
5004,70,316470.0,材料2,三角波,14288.62446,14166.6689364614,-0.8535147933939156,0.8535147933939156
5005,70,316470.0,材料2,三角波,22907.01319,23189.837993175508,1.2346646890611344,1.2346646890611344
5006,70,316460.0,材料2,三角波,95689.29771,92226.78223058094,-3.618498162576869,3.618498162576869
5007,70,316470.0,材料2,三角波,154235.9504,149859.29424989727,-2.837636840666644,2.837636840666644
5008,70,316450.0,材料2,三角波,251198.249,249374.1955997606,-0.7261409693343095,0.7261409693343095
