时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-11-06 13:48:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:48:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:27,删除长低速记录,1.4,1.4,连续低于10 km/h的记录超过180条
2017-11-06 13:49:28,删除长低速记录,1.4,1.4,连续低于10 km/h的记录超过180条
2017-11-06 13:49:29,删除长低速记录,1.4,1.4,连续低于10 km/h的记录超过180条
2017-11-06 13:49:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:55,删除长低速记录,,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:55,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-06 13:49:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:49:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:03,删除长低速记录,1.5,1.5,连续低于10 km/h的记录超过180条
2017-11-06 13:50:04,删除长低速记录,1.5,1.5,连续低于10 km/h的记录超过180条
2017-11-06 13:50:05,删除长低速记录,1.5,1.5,连续低于10 km/h的记录超过180条
2017-11-06 13:50:06,删除长低速记录,1.6,1.6,连续低于10 km/h的记录超过180条
2017-11-06 13:50:07,删除长低速记录,2.0,2.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:08,删除长低速记录,1.7,1.7,连续低于10 km/h的记录超过180条
2017-11-06 13:50:09,删除长低速记录,2.1,2.1,连续低于10 km/h的记录超过180条
2017-11-06 13:50:10,删除长低速记录,2.1,2.1,连续低于10 km/h的记录超过180条
2017-11-06 13:50:11,删除长低速记录,2.0,2.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:12,删除长低速记录,2.0,2.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:13,删除长低速记录,2.0,2.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:14,删除长低速记录,1.7,1.7,连续低于10 km/h的记录超过180条
2017-11-06 13:50:15,删除长低速记录,1.7,1.7,连续低于10 km/h的记录超过180条
2017-11-06 13:50:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:50:41,删除长低速记录,8.2,8.2,连续低于10 km/h的记录超过180条
2017-11-06 13:51:58,新增插值记录,,0.0,相邻速度 0 与 0 km/h 的线性中点
2017-11-06 13:54:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:54:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:55:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:01,删除长低速记录,1.5,1.5,连续低于10 km/h的记录超过180条
2017-11-06 13:56:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:07,删除长低速记录,1.7,1.7,连续低于10 km/h的记录超过180条
2017-11-06 13:56:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:13,删除长低速记录,1.4,1.4,连续低于10 km/h的记录超过180条
2017-11-06 13:56:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:56:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-11-06 13:57:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
