时间,处理类型,原GPS车速,处理后GPS车速,说明
2017-12-03 17:22:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:22:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:23:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:24:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:25:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:28:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:28:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:28:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:29:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:22,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:23,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:24,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:25,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:26,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:27,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:28,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:29,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:30,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:31,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:32,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:33,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:34,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:35,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:36,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:37,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:38,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:39,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:40,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:41,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:42,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:43,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:44,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:45,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:46,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:47,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:48,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:49,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:50,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:51,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:52,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:53,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:54,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:55,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:56,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:57,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:58,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:30:59,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:00,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:01,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:02,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:03,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:04,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:05,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:06,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:07,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:08,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:09,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:10,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:11,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:12,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:13,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:14,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:15,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:16,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:17,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:18,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:19,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:20,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
2017-12-03 17:31:21,删除长低速记录,0.0,0.0,连续低于10 km/h的记录超过180条
